,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,County,county
70,"Peoria County, Illinois",4544,70,0.01540492958,109147,184463,8681,129321,32208,514,7250,8,397,6084,184463,89387,95076,12802,12011,12037,11739,12224,25671,22206,22517,11873,11946,16682,8570,4185,37.2,618.672,0.112,182214,171727,127756,69343,10487,73629,6110,3439,7608,7112,9483,13528,9447,9715,3625,3562,54770,74500,30753,54234,38609,1.540492958,2.463366637,59.17013168,298.1596064,2,17157,16595,56727,13340,33752,22975,7003,55142,108690,63018,12755,155026,29437,86484,56596,37198,0.04706092821,0.7010674227,0.1746041212,0.002786466663,0.03930327491,4.34E-05,0.002152193123,0.03298222408,0.4845795634,0.5154204366,0.06940145178,0.06511332896,0.06525427864,0.06363877851,0.06626803207,0.13916612,0.1203818652,0.1220678402,0.06436521145,0.06476095477,0.09043548029,0.04645918152,0.02268747662,0.9424467933,0.05755320667,0.082983607,0.04670713985,0.1033288514,0.09659237529,0.1287943609,0.1837319534,0.1283054231,0.1319452933,0.04923331839,0.04837767727,0.2330195983,0.2253867362,0.770443711,0.1811786117,0.4584063345,0.3120373766,0.03796425299,0.2989325773,0.5892238552,0.3416294867,0.06914665814,0.8404178616,0.1595821384,0.46884199,0.3068149168,0.2016556166,Peoria County,Peoria
71,"Perry County, Illinois",438,16,0.03652968037,7599,21384,657,18359,1918,22,130,0,35,263,21384,11767,9617,1117,968,1278,1161,1520,2810,2844,2944,1486,1401,2200,1042,613,41.7,441.762,0.085,18758,18054,13039,8566,704,8323,955,429,1010,840,1016,1591,1214,984,132,152,48298,61778,24511,53554,35000,3.652968037,2.048260382,35.5359147,48.40615535,2,2394,1856,7055,1116,4250,2805,320,3025,11698,8031,1655,17529,3855,8854,7274,4643,0.03072390572,0.8585390947,0.08969322858,0.001028806584,0.006079311635,0,0.001636737748,0.01229891508,0.5502712308,0.4497287692,0.05223531612,0.04526748971,0.05976430976,0.05429292929,0.07108118219,0.1314066592,0.132996633,0.1376730266,0.06949120838,0.06551627385,0.1028806584,0.04872802095,0.02866629256,0.9624693464,0.03753065359,0.1147422804,0.05154391445,0.1213504746,0.1009251472,0.1220713685,0.1911570347,0.1458608675,0.118226601,0.01585966599,0.01826264568,0.2876366695,0.2229965157,0.8476510873,0.134086267,0.5106331851,0.3370179022,0.01496445941,0.1414609053,0.5470445193,0.3755611672,0.07739431351,0.8197250281,0.1802749719,0.4140478863,0.3401608679,0.2171249532,Perry County,Perry
72,"Piatt County, Illinois",250,0,0,10647,16427,213,15826,90,10,74,0,28,186,16427,8080,8347,957,1106,970,1004,798,1785,1995,2207,1470,1032,1753,1050,300,43,439.152,0.063,16375,15771,13496,4778,604,6700,156,193,429,701,1051,1088,1229,1201,369,283,69271,82458,33967,54726,40095,0,1.521884702,64.81402569,37.40618283,1,778,1752,4847,1570,2530,2317,224,601,8615,6462,1350,13324,3103,6620,5672,3835,0.01296645766,0.9634138918,0.005478784927,0.0006087538808,0.004504778718,0,0.001704510866,0.01132282218,0.4918731357,0.5081268643,0.05825774639,0.06732817922,0.05904912644,0.06111888963,0.04857855969,0.1086625677,0.1214463992,0.1343519815,0.08948682048,0.0628234005,0.1067145553,0.06391915748,0.01826261642,0.9631145038,0.03688549618,0.02328358209,0.02880597015,0.06402985075,0.1046268657,0.1568656716,0.1623880597,0.1834328358,0.1792537313,0.05507462687,0.04223880597,0.116119403,0.2614925373,0.7234328358,0.2343283582,0.3776119403,0.3458208955,0.01363608693,0.03658610824,0.5244414683,0.3933767578,0.08218177391,0.8111036708,0.1888963292,0.4029950691,0.3452852012,0.2334571133,Piatt County,Piatt
73,"Pike County, Illinois",353,6,0.01699716714,5315,15754,195,15097,234,43,42,0,17,126,15754,7815,7939,961,1047,937,911,892,1797,1727,2035,1244,1009,1648,1054,492,42.3,831.404,0.137,15278,14516,10017,6730,762,6527,509,387,877,794,1137,1223,563,647,267,123,42664,57507,24162,42897,32080,1.699716714,2.240700774,33.7374635,18.94866996,2,1773,1931,5490,914,3704,1786,186,657,8272,5936,1546,12560,3194,6545,5006,3711,0.01237780881,0.9582963057,0.01485337057,0.002729465533,0.00266598959,0,0.001079091025,0.00799796877,0.4960644916,0.5039355084,0.06100038086,0.06645931192,0.05947695823,0.05782658372,0.05662054082,0.1140662689,0.1096229529,0.1291735432,0.07896407262,0.0640472261,0.1046083534,0.06690364352,0.03123016377,0.9501243618,0.04987563817,0.07798375977,0.05929217098,0.1343649456,0.1216485368,0.1741994791,0.1873755171,0.08625708595,0.09912670446,0.04090700169,0.01884479853,0.2716408764,0.2958480159,0.8411214953,0.1400337061,0.5674888923,0.273632603,0.01180652533,0.0417036943,0.5250729973,0.3767931954,0.09813380729,0.7972578393,0.2027421607,0.4154500444,0.3177605687,0.2355592231,Pike County,Pike
74,"Pope County, Illinois",42,1,0.02380952381,787,4249,79,3865,223,10,27,0,0,45,4249,2349,1900,173,146,204,132,173,327,408,620,351,475,651,383,206,53.7,368.77,0.102,4084,3941,2560,2397,143,1644,175,77,179,278,191,306,210,190,29,9,40671,52818,22343,42500,36563,2.380952381,0.9884678748,18.52200518,11.52208694,1,431,469,1416,219,900,516,55,384,1563,2097,589,3009,1240,1155,1379,1509,0.01859261003,0.9096257943,0.05248293716,0.00235349494,0.006354436338,0,0,0.01059072723,0.5528359614,0.4471640386,0.04071546246,0.03436102612,0.04801129678,0.03106613321,0.04071546246,0.07695928454,0.09602259355,0.1459166863,0.08260767239,0.1117910096,0.1532125206,0.0901388562,0.04848199576,0.9649853085,0.03501469148,0.1064476886,0.04683698297,0.1088807786,0.1690997567,0.1161800487,0.1861313869,0.1277372263,0.1155717762,0.01763990268,0.005474452555,0.2621654501,0.2852798054,0.8613138686,0.1332116788,0.5474452555,0.3138686131,0.01294422217,0.0903742057,0.3678512591,0.4935278889,0.138620852,0.7081666274,0.2918333726,0.2718286656,0.3245469522,0.3551423864,Pope County,Pope
75,"Pulaski County, Illinois",235,1,0.004255319149,2008,5611,124,3571,1680,7,16,0,11,202,5611,2747,2864,313,251,436,401,226,645,564,685,472,427,700,356,135,44.1,199.185,0.061,5606,5413,3028,3202,193,2173,226,201,395,301,284,399,146,177,32,12,33799,47587,20317,40495,31630,0.4255319149,4.188201747,35.78684726,28.1697919,3,822,585,1952,209,1407,545,220,2040,2836,2284,491,4420,1191,2272,1721,1483,0.02209944751,0.6364284441,0.2994118695,0.001247549456,0.002851541615,0,0.00196043486,0.03600071289,0.489574051,0.510425949,0.05578328284,0.04473355908,0.077704509,0.07146676172,0.04027802531,0.1149527713,0.1005168419,0.1220816254,0.08412047763,0.07610051684,0.1247549456,0.06344680093,0.02405988237,0.9655726008,0.03442739922,0.1040036815,0.09249884952,0.1817763461,0.1385181776,0.1306948919,0.1836171192,0.06718821905,0.08145421077,0.014726185,0.005522319374,0.3782788771,0.2692130695,0.8982972849,0.09618039577,0.6474919466,0.2508053382,0.0392086972,0.3635715559,0.5054357512,0.4070575655,0.0875066833,0.7877383711,0.2122616289,0.4049189093,0.3067189449,0.2643022634,Pulaski County,Pulaski
76,"Putnam County, Illinois",92,0,0,1562,5746,308,5300,24,0,25,0,0,89,5746,2959,2787,242,326,341,329,282,608,584,815,469,477,753,362,158,47.9,160.101,0.061,5738,5593,4482,2258,145,2395,95,54,206,234,328,458,441,381,76,122,65034,79048,34144,53969,37857,0,1.601113818,27.18412809,35.88984454,1,355,562,1816,457,917,899,89,446,2712,2514,520,4473,1273,2128,1868,1592,0.05360250609,0.9223807866,0.004176818656,0,0.004350852767,0,0,0.01548903585,0.5149669335,0.4850330665,0.04211625479,0.05673512008,0.05934563174,0.05725722242,0.04907761921,0.1058127393,0.1016359206,0.1418378002,0.08162199791,0.0830142708,0.1310476853,0.06300034807,0.02749738949,0.974729871,0.02527012896,0.03966597077,0.02254697286,0.0860125261,0.09770354906,0.1369519833,0.1912317328,0.1841336117,0.1590814196,0.03173277662,0.0509394572,0.1482254697,0.2346555324,0.7582463466,0.1908141962,0.3828810021,0.3753653445,0.01548903585,0.07761921337,0.4719805082,0.4375217543,0.09049773756,0.7784545771,0.2215454229,0.3703445875,0.3250957188,0.2770623042,Putnam County,Putnam
77,"Randolph County, Illinois",1271,15,0.01180173092,15703,32546,996,27666,3305,47,128,0,17,387,32546,18019,14527,1626,1775,1788,1761,1873,4490,4214,4493,2308,2370,3123,1759,966,42,575.316,0.141,28672,27105,20101,11952,1567,11873,530,653,1282,1358,1837,2377,1682,1537,270,347,52107,67527,25340,46365,33178,1.180173092,3.905241812,48.2486327,56.57064987,3,2465,3195,9719,1807,5660,4059,451,4880,17527,12294,2725,26698,5848,13313,11015,7252,0.03060283906,0.8500583789,0.1015485774,0.001444109875,0.003932894979,0,0.0005223376145,0.01189086216,0.5536471456,0.4463528544,0.04996005654,0.0545381921,0.05493762674,0.05410803171,0.05754931482,0.1379585817,0.1294782769,0.1380507589,0.0709150126,0.0728200086,0.09595649235,0.05404658022,0.0296810668,0.9453473772,0.05465262277,0.04463909711,0.05499873663,0.1079760802,0.1143771583,0.1547207951,0.2002021393,0.1416659648,0.1294533816,0.02274067211,0.0292259749,0.2076139139,0.2690979533,0.8185799714,0.1521940537,0.4767118673,0.3418681041,0.01385730965,0.1499416211,0.5385300805,0.3777422725,0.08372764702,0.8203158606,0.1796841394,0.4090518036,0.3384440484,0.2228230812,Randolph County,Randolph
78,"Richland County, Illinois",334,16,0.04790419162,7889,15881,264,15153,141,45,162,0,0,116,15881,7809,8072,1057,921,1047,911,845,1816,1822,2045,1316,963,1551,1080,507,41.9,360.055,0.089,15683,14980,10503,7052,703,6482,543,413,660,741,959,1200,845,733,190,198,48724,62163,26038,47519,33994,4.790419162,2.10314212,49.67571312,44.1071503,2,1616,1700,5361,923,3316,2045,161,728,8419,5875,1587,12743,3138,6597,5183,3594,0.01662363831,0.954159058,0.008878534097,0.002833574712,0.01020086896,0,0,0.007304325924,0.491719665,0.508280335,0.06655752157,0.0579938291,0.0659278383,0.05736414583,0.05320823626,0.1143504817,0.1147282917,0.1287702286,0.08286631824,0.06063849884,0.09766387507,0.06800579309,0.03192494175,0.9551743927,0.04482560735,0.08377044122,0.06371490281,0.1018204258,0.114316569,0.1479481641,0.1851280469,0.1303609997,0.113082382,0.02931194076,0.03054612774,0.2493057698,0.2622647331,0.8270595495,0.1423943227,0.5115705029,0.3154890466,0.01013790064,0.04584094201,0.5301303444,0.3699389207,0.09993073484,0.8024053901,0.1975946099,0.4154020528,0.3263648385,0.226308167,Richland County,Richland
79,"Rock Island County, Illinois",4005,90,0.02247191011,73141,145275,18459,104633,14107,315,3698,58,197,3808,145275,71596,73679,9181,8928,9059,9195,8969,18127,17163,17819,10508,9697,14754,8338,3537,40.1,427.4,0.098,142656,134260,99330,57412,8396,60294,4370,2745,6217,6214,8800,11868,7966,7998,2488,1628,52630,67715,28595,50194,37397,2.247191011,2.756840475,50.34658406,339.9040711,2,13332,15014,48180,10486,28346,19834,4378,40642,80622,52778,11875,118646,26629,63459,45490,32789,0.1270624677,0.7202409224,0.09710548959,0.002168301497,0.02545517123,0.0003992428154,0.001356048873,0.02621235588,0.4928308381,0.5071691619,0.06319738427,0.06145585958,0.06235759766,0.06329375323,0.06173808295,0.1247771468,0.1181414559,0.1226570298,0.07233178455,0.06674926863,0.101559112,0.05739459645,0.02434692824,0.9411451323,0.05885486765,0.0724781902,0.0455269181,0.1031114207,0.1030616645,0.1459515043,0.196835506,0.1321192822,0.1326500149,0.04126447076,0.02700102829,0.221116529,0.2490131688,0.799084486,0.1739144857,0.4701296978,0.3289547882,0.03013594906,0.2797590776,0.5549612803,0.363297195,0.08174152469,0.8166993633,0.1833006367,0.4368198245,0.3131302702,0.2257029771,Rock Island County,Rock Island
80,"Saline County, Illinois",559,9,0.01610017889,8267,24231,430,22175,683,40,185,47,13,658,24231,11962,12269,1472,1224,1597,1473,1349,2995,2689,3239,1646,1764,2666,1393,724,42,379.888,0.072,23768,22566,13575,12871,1202,10002,1019,1070,1334,961,1371,1686,1021,1075,261,204,41167,56381,23690,48657,31450,1.610017889,2.306962156,34.11745285,63.78458914,2,3423,2332,8462,1336,5755,2707,758,2056,12799,9315,2117,19448,4783,10110,7574,5823,0.01774586274,0.9151500144,0.02818703314,0.001650777929,0.007634847922,0.001939664067,0.000536502827,0.02715529693,0.4936651397,0.5063348603,0.06074862779,0.05051380463,0.06590730882,0.06078989724,0.05567248566,0.1236019974,0.1109735463,0.1336717428,0.06792951178,0.07279930667,0.110024349,0.05748834138,0.02987908052,0.9494278021,0.05057219791,0.1018796241,0.1069786043,0.1333733253,0.09608078384,0.1370725855,0.1685662867,0.1020795841,0.1074785043,0.02609478104,0.02039592082,0.3422315537,0.2331533693,0.8460307938,0.1335732853,0.575384923,0.2706458708,0.03128224176,0.08484998556,0.5282076679,0.3844249102,0.0873674219,0.8026082291,0.1973917709,0.4172341216,0.3125748009,0.240311997,Saline County,Saline
81,"Sangamon County, Illinois",3988,63,0.01579739218,131583,197661,4449,159026,24901,168,3798,83,652,4584,197661,94876,102785,11423,12748,12571,12375,11878,25256,24163,26425,14645,13200,19035,9639,4303,40,868.296,0.09,195600,187305,143652,73665,8295,83661,5445,4028,8261,7352,9771,15107,11541,12459,5072,4625,60466,80536,34548,55106,44010,1.579739218,2.017595783,66.57003658,227.6424169,2,17734,17123,61505,17531,34857,26648,5487,38635,110414,73305,13942,164684,32977,86251,65233,41874,0.02250823379,0.8045390846,0.1259783164,0.0008499400489,0.0192147161,0.0004199108575,0.003298576856,0.02319122133,0.4799935243,0.5200064757,0.05779086416,0.06449426038,0.06359878782,0.0626071911,0.06009278512,0.1277743207,0.1222446512,0.1336884869,0.07409150009,0.06678100384,0.09630124304,0.0487653103,0.02176959542,0.9575920245,0.04240797546,0.06508408936,0.04814668723,0.09874373962,0.08787846189,0.1167927708,0.1805739831,0.1379495822,0.148922437,0.06062562006,0.0552826287,0.2119745162,0.2046712327,0.7351693143,0.209548057,0.4166457489,0.3185235653,0.0277596491,0.1954609154,0.5586028605,0.3708622338,0.07053490572,0.8331638512,0.1668361488,0.4363582093,0.3300246381,0.2118475572,Sangamon County,Sangamon
82,"Schuyler County, Illinois",90,1,0.01111111111,2291,7064,29,6400,518,7,0,0,0,110,7064,3701,3363,300,322,460,400,332,750,888,1041,582,484,820,488,197,45.8,437.265,0.085,6986,6012,4344,2669,974,2836,161,148,243,370,591,555,397,268,73,30,46151,58448,23068,40372,32129,1.111111111,1.274065685,32.43204983,16.15496324,1,552,961,2465,341,1513,952,117,664,3452,2927,685,5559,1505,2564,2511,1792,0.004105322763,0.906002265,0.07332955832,0.0009909399773,0,0,0,0.01557191393,0.5239241223,0.4760758777,0.04246885617,0.04558323896,0.0651189128,0.05662514156,0.0469988675,0.1061721404,0.1257078143,0.1473669309,0.08238958097,0.06851642129,0.1160815402,0.06908267271,0.02788788222,0.8605782995,0.1394217005,0.05677009873,0.05218617772,0.08568406206,0.1304654443,0.2083921016,0.1956981664,0.1399858956,0.09449929478,0.02574047955,0.01057827927,0.1946403385,0.3388575458,0.8691819464,0.1202397743,0.5334978843,0.3356840621,0.01656285391,0.09399773499,0.4886749717,0.4143544734,0.09697055493,0.7869479049,0.2130520951,0.3629671574,0.3554643262,0.2536806342,Schuyler County,Schuyler
83,"Scott County, Illinois",106,0,0,2744,5047,62,4899,8,15,9,10,0,44,5047,2460,2587,245,292,374,315,262,496,596,723,437,330,496,368,113,44.1,250.913,0.117,4995,4796,3489,2042,199,1959,103,112,207,200,301,425,247,239,77,48,53973,67886,27218,49408,38824,0,2.100257579,54.36893204,20.11454169,2,422,501,1595,316,923,672,69,148,2580,1986,481,4070,977,1984,1756,1194,0.01228452546,0.9706756489,0.001585100059,0.002972062611,0.001783237567,0.001981375074,0,0.008718050327,0.4874182683,0.5125817317,0.04854368932,0.05785615217,0.07410342778,0.06241331484,0.05191202695,0.09827620369,0.1180899544,0.1432534179,0.08658609075,0.06538537745,0.09827620369,0.07291460273,0.02238953834,0.9601601602,0.03983983984,0.05257784584,0.05717202654,0.1056661562,0.1020929045,0.1536498213,0.2169474222,0.1260847371,0.1220010209,0.03930576825,0.02450229709,0.2154160286,0.2557427259,0.8141909137,0.1613067892,0.4711587545,0.3430321593,0.01367148801,0.0293243511,0.5111947692,0.3935010898,0.09530414107,0.8064196552,0.1935803448,0.3931048147,0.347929463,0.2365761839,Scott County,Scott
84,"Shelby County, Illinois",669,12,0.01793721973,8582,21832,226,21249,202,19,25,0,0,111,21832,10791,11041,1179,1263,1330,1324,1138,2341,2398,2938,1622,1615,2580,1364,740,44.8,758.514,0.069,21647,20714,16105,8396,933,9203,464,515,1069,1114,1291,2060,1245,1114,235,96,51157,59674,25320,46107,31891,1.793721973,3.064309271,39.3092708,28.78259333,3,2048,2405,7758,1349,4453,3305,130,583,10973,8755,2104,17148,4684,8575,6958,5559,0.01035177721,0.9732960791,0.009252473433,0.0008702821546,0.001145108098,0,0,0.005084279956,0.4942744595,0.5057255405,0.05400329791,0.05785086112,0.06091975082,0.06064492488,0.05212532063,0.1072279223,0.1098387688,0.1345731037,0.07429461341,0.07397398314,0.1181751557,0.06247709784,0.03389519971,0.9568993394,0.0431006606,0.05041834185,0.05596001304,0.1161577746,0.1210474845,0.1402803434,0.2238400522,0.1352819733,0.1210474845,0.02553515158,0.01043138107,0.2225361295,0.2613278279,0.8429859828,0.1465826361,0.4838639574,0.3591220254,0.005954562111,0.02670392085,0.5026108465,0.401016856,0.09637229754,0.7854525467,0.2145474533,0.3927720777,0.3187064859,0.2546262367,Shelby County,Shelby
85,"St. Clair County, Illinois",7920,220,0.02777777778,105217,263463,10507,162966,79040,322,3720,56,643,6209,263463,127237,136226,16721,17759,17237,16878,16729,34666,33220,35299,18242,17839,21969,11986,4918,38.3,657.729,0.09,257597,240606,173414,99849,16991,103063,9299,5248,10037,10045,13889,16647,12819,15379,5268,4432,53681,73185,29541,52625,40036,2.777777778,3.006114711,39.93615802,400.5646703,3,24584,23934,77984,20647,48518,29466,7230,100497,153210,93349,16904,224590,38873,119990,86761,51794,0.03988036271,0.6185536489,0.3000041752,0.001222183001,0.0141196297,0.0002125535654,0.002440570403,0.02356687656,0.4829406786,0.5170593214,0.06346621727,0.06740604943,0.06542474655,0.06406212637,0.06349658206,0.1315782482,0.1260898115,0.1339808626,0.06923932393,0.06770969738,0.08338552282,0.04549405419,0.01866675776,0.9340403809,0.06595961909,0.0902263664,0.05092031088,0.09738703511,0.09746465754,0.1347622328,0.1615225639,0.1243802334,0.1492194095,0.05111436694,0.04300282352,0.2385337124,0.2322268903,0.7566634001,0.2003337764,0.4707606027,0.2859027973,0.02744218353,0.3814463511,0.5815237813,0.3543154067,0.06416081195,0.8524536652,0.1475463348,0.4554339699,0.329309998,0.1965892744,St. Clair County,St. Clair
86,"Stark County, Illinois",86,3,0.03488372093,2686,5500,88,5267,38,0,61,0,0,46,5500,2716,2784,310,326,317,357,296,517,619,726,468,380,635,376,173,45.1,288.026,0.05,5398,5042,3917,2051,356,2294,131,152,232,298,287,464,307,224,99,100,52260,70542,30225,50337,38036,3.488372093,1.563636364,48.83636364,19.09549832,1,515,585,1871,323,1100,771,46,233,2742,2209,549,4316,1184,2123,1813,1391,0.016,0.9576363636,0.006909090909,0,0.01109090909,0,0,0.008363636364,0.4938181818,0.5061818182,0.05636363636,0.05927272727,0.05763636364,0.06490909091,0.05381818182,0.094,0.1125454545,0.132,0.08509090909,0.06909090909,0.1154545455,0.06836363636,0.03145454545,0.934049648,0.06595035198,0.05710549259,0.0662598082,0.1011333915,0.1299040976,0.1251089799,0.2022667829,0.1338273758,0.09764603313,0.04315605929,0.04359197908,0.2244986922,0.2550130776,0.8156059285,0.1408020924,0.4795117698,0.3360941587,0.008363636364,0.04236363636,0.4985454545,0.4016363636,0.09981818182,0.7847272727,0.2152727273,0.386,0.3296363636,0.2529090909,Stark County,Stark
87,"Stephenson County, Illinois",981,7,0.007135575943,16768,45433,1725,37665,4469,47,366,0,56,1105,45433,21986,23447,2513,3134,2459,2562,2785,4430,4794,6067,3275,3677,5156,3077,1504,45.1,564.566,0.09,44692,42245,28693,20418,2447,19609,1374,1084,2659,1937,3164,3722,2296,2295,690,388,48016,62446,27453,49344,34519,0.7135575943,2.159223472,36.90709396,80.47420496,2,5117,5101,16236,2985,10218,6018,1208,7768,22677,18175,4581,35696,9737,17883,14136,11910,0.03796799683,0.8290229569,0.09836462483,0.001034490348,0.008055818458,0,0.001232584245,0.0243215284,0.4839213787,0.5160786213,0.05531221799,0.06898069685,0.05412365461,0.05639072921,0.06129905575,0.09750621795,0.1055180155,0.1335372967,0.0720841679,0.08093236194,0.1134857923,0.06772610217,0.03310369115,0.9452474716,0.05475252842,0.07006986588,0.05528073844,0.1356009995,0.09878117191,0.1613544801,0.1898108012,0.1170890917,0.1170380948,0.03518792391,0.01978683258,0.2609516039,0.260135652,0.8279871488,0.1522260187,0.5210872559,0.3068998929,0.026588603,0.1709770431,0.4991305879,0.4000396188,0.1008297933,0.7856844144,0.2143155856,0.3936125724,0.3111394801,0.2621442564,Stephenson County,Stephenson
88,"Tazewell County, Illinois",2645,56,0.02117202268,74083,133852,3019,125950,1747,207,1330,18,95,1486,133852,65987,67865,8005,8828,8635,8071,6890,16405,17274,17537,9278,9066,13069,7244,3550,40.9,646.421,0.082,131396,126519,101544,45820,4877,54613,2227,1719,4421,5046,7851,11388,7693,8956,2747,2565,62342,80041,33077,56582,39469,2.117202268,1.976063114,55.34695036,207.0662927,1,8367,12897,40345,11703,21264,19081,1806,7902,74108,48950,10794,109989,23863,56834,44089,29379,0.02255476198,0.9409646475,0.01305172878,0.001546484177,0.009936347608,0.0001344768849,0.0007097391148,0.01110181394,0.4929847892,0.5070152108,0.0598048591,0.06595344111,0.06451155007,0.06029794101,0.05147476317,0.1225607387,0.1290529839,0.1310178406,0.06931536324,0.06773152437,0.09763768939,0.05411947524,0.02652183008,0.9628831928,0.03711680721,0.04077783678,0.03147602219,0.08095142182,0.09239558347,0.1437569809,0.2085217805,0.1408638969,0.1639902587,0.05029937927,0.0469668394,0.1532052808,0.2361525644,0.7387435226,0.214289638,0.3893578452,0.3493856774,0.01349251412,0.05903535248,0.5536562771,0.3657024176,0.08064130532,0.8217210053,0.1782789947,0.4246032932,0.3293861877,0.219488689,Tazewell County,Tazewell
89,"Union County, Illinois",780,25,0.03205128205,8639,17127,876,15591,237,11,58,0,81,273,17127,8592,8535,907,964,1110,922,856,2063,2016,2287,1411,1172,1893,1098,428,43.7,413.46,0.098,16974,16004,10565,7825,970,6669,499,463,810,728,896,1252,911,714,235,161,49182,62746,25416,44301,38603,3.205128205,4.554212647,50.44082443,41.42359599,3,1772,1624,5559,949,3396,2163,365,1536,8838,6763,1526,13708,3419,6822,5714,4163,0.05114731126,0.9103170433,0.01383779996,0.0006422607579,0.003386465814,0,0.004729374672,0.01593974426,0.5016640392,0.4983359608,0.05295731885,0.05628539733,0.0648099492,0.05383312898,0.04997956443,0.1204530858,0.1177088807,0.1335318503,0.08238453903,0.06842996438,0.1105272377,0.0641093011,0.02498978222,0.9428537764,0.05714622364,0.07482381167,0.069425701,0.1214574899,0.1091617934,0.1343529765,0.187734293,0.1366021892,0.1070625281,0.03523766682,0.02414155046,0.2657070025,0.2435147698,0.8335582546,0.1423001949,0.5092217724,0.3243364822,0.02131137969,0.08968295673,0.5160273253,0.3948735914,0.08909908332,0.800373679,0.199626321,0.3983184446,0.33362527,0.2430665032,Union County,Union
