county_name,total_cases,total_fatalities,death_rate,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
bastrop,1949.0,31,0.01590559261159569,38.6,52501,25824,62941,78710,26540,32184,46446,37013,92.97348054106271,0.3680080409799339,0.5298933116969616,0.07383411845913511,0.0043353476149533155,0.008525376315438923,0.0,0.005255700739915473,0.010148104193661672,0.5087857393705271,0.4912142606294731,0.06608377635419062,0.06419463046611043,0.0799254029572399,0.0716422248325805,0.05903580900250675,0.11354251183743658,0.12524068445208714,0.13553410756021653,0.07169066447073641,0.07112149872240454,0.09197476294852078,0.035700013320900496,0.014313913075069329,0.8366786393407987,0.16332136065920136,0.053777865456697584,0.038903136713355685,0.08072598145590848,0.0939041231012034,0.12566581179719866,0.18512527125665806,0.1358058788715723,0.17013217597159205,0.07662260800946932,0.03933714736634445
baylor,43.0,2,0.046511627906976744,47.3,2385,1282,40750,60098,25264,28344,41719,34821,4.139571932987581,0.10303536619326092,0.8493455861876914,0.03118908382066277,0.0,0.0,0.0,0.0,0.01642996379838485,0.4878863826232247,0.5121136173767753,0.04956836535783904,0.07351712614870509,0.057922584238373716,0.04901141743247006,0.0657198551935394,0.075744917850181,0.0985797827903091,0.13004734057365636,0.09690893901420217,0.06015037593984963,0.12197159565580618,0.0932887774993038,0.02756892230576441,0.8694910435029855,0.1305089564970145,0.052917232021709636,0.09769335142469472,0.10583446404341927,0.1689280868385346,0.14993215739484395,0.12008141112618725,0.13704206241519673,0.10922659430122117,0.016960651289009497,0.04138398914518317
bee,1845.0,39,0.02113821138211382,35.4,13592,9245,42032,60273,17390,23636,46326,28808,37.13877708213338,0.5858493163255942,0.3178856566027347,0.0775442782417179,0.005689639350279893,0.004313113701018629,0.00012235783548989018,0.0003976629653421431,0.008197974977822644,0.6090667156098009,0.3909332843901992,0.05885411887063718,0.05720228809152366,0.06111773882720015,0.0592823712948518,0.08320332813312532,0.17362576856015416,0.1465235079991435,0.13419595607353707,0.06212719096999174,0.045211220213514425,0.06800036707350647,0.035392003915450734,0.0152641399773638,0.8004070069031562,0.1995929930968437,0.11737144195853345,0.06735387138338995,0.1293194330561087,0.10823474288391707,0.16528054351645774,0.1720744992386084,0.07824762797235563,0.09687243762445824,0.033501229940260044,0.03174417242591074
bell,6158.0,96,0.015589477102955504,30.8,225691,101779,54184,69605,25911,30068,42257,35690,325.5394092395145,0.2443635386107832,0.4640189810540095,0.21235930761229094,0.0031148096635070536,0.028538786100819318,0.006299746373847287,0.0008356806414287218,0.04046914994331397,0.4994156079430568,0.5005843920569432,0.0866039808786919,0.07750499655208687,0.07255811779006299,0.06900209212356385,0.08993793756355263,0.17038534812234832,0.1280607533982398,0.1083053799132762,0.05157259902523405,0.043218714571231547,0.061676737689781325,0.029023831508082142,0.01214951086384834,0.8823664782092189,0.11763352179078115,0.06425428930231784,0.04024417627930573,0.09381159504661472,0.1060204090119011,0.15059754992057614,0.20969552814763684,0.13783152169393134,0.1297810231119169,0.036501692434360994,0.03126221505143836
bexar,51876.0,1386,0.026717557251908396,33.4,1205586,592223,55456,76006,26988,30196,43005,37258,1552.8476917308694,0.5999927305392642,0.2801001108592762,0.07083102917390367,0.0014866047204762536,0.027267227972884917,0.0008250837935161602,0.0013786013038297074,0.018118611636848896,0.493300413061144,0.5066995869388561,0.07197908472296864,0.07210837727462724,0.07226415143325207,0.07234982722049572,0.07565172013614661,0.15855628509786512,0.13399745049627051,0.12185537407866075,0.056592751828399186,0.04843485914121706,0.06883504295472424,0.0338003961856101,0.01357467942976273,0.8486667967781582,0.15133320322184185,0.07180029530141928,0.04613847549851875,0.09833157859791898,0.10100320278734187,0.13299629766635998,0.18708641202452206,0.12511737757163588,0.13759338828342613,0.04943295171790178,0.0505000205509553
blanco,153.0,6,0.0392156862745098,49.9,7531,3669,63071,85285,34925,29346,47961,34068,15.902714134649276,0.19265892366344534,0.7724089014983598,0.00017732068445784198,0.0,0.014628956467771966,0.003457753346927919,0.0,0.01666814433903715,0.5125454384253924,0.4874545615746077,0.04087241776753258,0.050713715754942816,0.05363950704849721,0.06073233442681088,0.043709548718858064,0.07571593226349854,0.112243993261814,0.13875343558826134,0.09530986789609007,0.08919230428229454,0.15125454384253922,0.06906640659632947,0.018795992552531254,0.8198818897637795,0.18011811023622049,0.038864323946939734,0.03514079590411915,0.0933209215731906,0.08215033744472887,0.15289737025831976,0.1980451477775192,0.10821503374447287,0.16267163137072374,0.06236909471724459,0.06632534326274145
borden,2.0,0,0.0,42.5,526,226,81985,85046,33781,48405,54375,41094,0.7409941355606986,0.08421052631578947,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.5203007518796993,0.4796992481203008,0.13533834586466165,0.02556390977443609,0.045112781954887216,0.06315789473684211,0.03458646616541353,0.13533834586466165,0.09172932330827067,0.08721804511278196,0.06466165413533835,0.057142857142857134,0.15789473684210525,0.07368421052631577,0.028571428571428567,0.9533834586466166,0.046616541353383466,0.02681992337164751,0.038314176245210725,0.038314176245210725,0.06130268199233716,0.09578544061302682,0.18773946360153254,0.1724137931034483,0.3065134099616858,0.038314176245210725,0.03448275862068965
bosque,385.0,10,0.025974025974025976,46.7,10791,6652,50882,65377,26039,27515,42188,35702,18.435758168265714,0.1800573888091822,0.7817569804657323,0.015450833241364087,0.003255711290144576,0.005076702350733915,0.0,0.0,0.014402383842842953,0.4930471250413862,0.5069528749586139,0.05352610087186845,0.05126365743295442,0.07140492219401832,0.05876834786447412,0.048283853879262775,0.0951881690762609,0.1011477761836442,0.1264761063900232,0.07890961262553801,0.0706875620792407,0.13933340690872972,0.07598499061913698,0.02902549387484825,0.8209945994599459,0.17900540054005398,0.045993227990970664,0.04740406320541761,0.12104966139954855,0.1131489841986456,0.1613995485327314,0.20146726862302486,0.12457674943566592,0.12401241534988712,0.03146162528216704,0.029486455981941308
bowie,1730.0,72,0.04161849710982659,38.1,54941,31804,47505,67304,25355,30728,46748,31783,106.0539976180845,0.07562488013808093,0.6394446930469433,0.2425472522320953,0.00875791088665857,0.010622429627735516,0.0001811246777046176,0.0005220652475015449,0.022299644143280273,0.5036864199109293,0.4963135800890707,0.06456562040529311,0.06473609069019158,0.06899784781265315,0.05904664493170534,0.06621705129024696,0.1335101962539155,0.1335741226107524,0.12557267361333074,0.0656310596859085,0.05841803575614226,0.0917449764537919,0.04960685290545292,0.01837882759061561,0.8545277639498574,0.14547223605014256,0.09646912335833506,0.06282055082861462,0.11022501556431767,0.109780320773176,0.1427470279564792,0.17621772256974294,0.11642109632089175,0.11064006403604992,0.03821410571877502,0.03646497287361774
brazoria,12060.0,181,0.015008291873963516,35.6,249624,74395,79270,97877,33547,43466,63626,47711,259.8529697828313,0.3015008516973212,0.4811369523642722,0.13341280625086513,0.002861590004491538,0.06403972892578792,5.932220147514541e-05,0.0016807957084624533,0.015307952847324427,0.5058206379114065,0.4941793620885935,0.07065839169037201,0.07859909208783075,0.0734380605594931,0.0674888912115571,0.059486043745886286,0.14050039689377652,0.1463365715722361,0.13496083322269273,0.06313577156997617,0.05245777530445001,0.06999737287393468,0.03260461187743468,0.01033618739035986,0.8658158247261711,0.13418417527382887,0.04371768747579192,0.03384921102709621,0.06251157777740354,0.07270844209427257,0.09475253027062527,0.16939761876694565,0.14353075899698556,0.1965948704130951,0.0951314393492868,0.08780586382849732
brazos,7337.0,66,0.008995502248875561,26.2,160590,43733,46839,70257,26539,23430,45944,36787,374.3606034366445,0.25328819807201874,0.5605425355736725,0.10164101955810632,0.0009626219815413815,0.06252936909481599,0.0002098607163549931,0.0013504080878495206,0.019475986915640557,0.5067406349655327,0.4932593650344673,0.06179941877705949,0.054728025073793415,0.057634139776361476,0.09943291984689293,0.20044435725593426,0.15982718426227116,0.10778172660623286,0.09072826230764668,0.0435187255067452,0.037847923975674415,0.050991591884777344,0.025589320826851218,0.009676403899759572,0.8690955276515169,0.1309044723484831,0.1208935777263355,0.05520347108901623,0.1130507381124056,0.10511935030928618,0.13020378733254906,0.1500638811936296,0.11144422096568124,0.11903406575335534,0.04455238890364692,0.050434518614094336
brewster,246.0,5,0.02032520325203252,43.3,6095,2889,43894,60719,27227,26960,43527,35940,1.4903549004635044,0.4447699652777778,0.5123697916666666,0.0022786458333333326,0.018229166666666668,0.012044270833333334,0.0,0.001736111111111111,0.008572048611111112,0.4945746527777778,0.5054253472222222,0.05284288194444445,0.055013020833333336,0.05740017361111111,0.045355902777777776,0.058919270833333336,0.12586805555555555,0.13270399305555555,0.11067708333333333,0.0681423611111111,0.07747395833333333,0.1318359375,0.0671657986111111,0.0166015625,0.8317818420764429,0.16821815792355713,0.10426179604261797,0.04972095383054287,0.10832064941653982,0.10299340436326736,0.22831050228310498,0.11466260781329275,0.11060375443937087,0.11060375443937087,0.045662100456620995,0.024860476915271438
briscoe,20.0,1,0.05,46.3,938,539,42647,58155,24286,29741,37852,35139,1.7177758691379228,0.35252263906856396,0.5724450194049159,0.024579560155239332,0.0,0.0,0.010996119016817595,0.0,0.03945666235446313,0.53751617076326,0.46248382923674003,0.05304010349288486,0.043337645536869335,0.04786545924967658,0.06015523932729625,0.08667529107373867,0.09702457956015524,0.0963777490297542,0.1390685640362225,0.07632600258732213,0.0646830530401035,0.11772315653298834,0.0963777490297542,0.021345407503234156,0.7813712807244502,0.2186287192755498,0.07436708860759493,0.02848101265822785,0.18670886075949367,0.125,0.14240506329113925,0.1819620253164557,0.10917721518987343,0.08386075949367089,0.04430379746835443,0.023734177215189875
brooks,341.0,23,0.06744868035190615,32.7,2656,3129,27378,41408,13800,12964,29219,22227,7.611132606494904,0.938857938718663,0.055710306406685235,0.0005571030640668524,0.0,0.0,0.0,0.0,0.0048746518105849575,0.5186629526462395,0.4813370473537604,0.06977715877437328,0.06880222841225626,0.07005571030640667,0.07813370473537605,0.1362116991643454,0.1157381615598886,0.1115598885793872,0.10403899721448467,0.04206128133704736,0.04860724233983287,0.0903899721448468,0.057381615598885785,0.00724233983286908,0.7811087677011148,0.2188912322988852,0.19103313840155944,0.050682261208577,0.1915204678362573,0.15497076023391812,0.09990253411306042,0.148635477582846,0.06627680311890838,0.08820662768031189,0.0043859649122807015,0.0043859649122807015
brown,640.0,28,0.04375,41.3,23282,13893,45457,64580,25145,28531,41504,31092,40.05920893809321,0.21935296294338424,0.7203309192789554,0.03541787809906433,0.0037003753237828405,0.007427181899878415,0.0,0.0,0.013770682454934714,0.49622033091927903,0.503779669080721,0.05426336099804409,0.057038642490881225,0.07199873129988899,0.0731617064016493,0.0636728868213776,0.11674684146534862,0.1112227097319871,0.124676217159169,0.07403393772796955,0.061928424168737124,0.10913464079928108,0.061029761590104134,0.021092139345562196,0.8625893998313979,0.13741060016860196,0.07370148401826485,0.050299657534246575,0.1218607305936073,0.1437642694063927,0.1475456621004566,0.18935502283105024,0.10702054794520548,0.10930365296803653,0.02625570776255708,0.03089326484018265
burleson,421.0,6,0.014251781472684086,42.6,11094,6344,56235,72427,28732,35256,49075,38347,27.10482311989973,0.2047248502491183,0.6503386889100375,0.12539886917091195,0.0029110451771818843,0.0022392655209091416,0.0,0.00044785310418182843,0.013939427867659409,0.5025471645300341,0.4974528354699658,0.061131948720819576,0.06449084700218329,0.05648547276493311,0.06572244303868331,0.05822090354363769,0.11117953311313887,0.1119632760454571,0.1176734031237754,0.07171247830711526,0.07831831159379724,0.11772938476179813,0.06269943458545597,0.022672563399205058,0.8332579697038209,0.16674203029617907,0.06485045898726681,0.05137696180041457,0.09150133254367783,0.08246964761622742,0.14287829434409238,0.20728457210541895,0.1465798045602606,0.13695587799822329,0.04560260586319218,0.03050044418122594
burnet,854.0,13,0.01522248243559719,44.2,29864,16358,59238,79066,30507,27171,46182,36201,46.01388965718395,0.22120218579234974,0.7375956284153006,0.01816393442622951,0.006382513661202186,0.008371584699453552,0.0,0.0,0.00828415300546448,0.4949071038251366,0.5050928961748634,0.05296174863387978,0.05468852459016394,0.06649180327868852,0.06356284153005465,0.06032786885245903,0.09678688524590164,0.11547540983606558,0.11958469945355192,0.07573770491803279,0.07713661202185793,0.12961748633879785,0.06675409836065574,0.02087431693989071,0.8483401847677142,0.15165981523228572,0.03448275862068965,0.04107068668763725,0.10962074900587572,0.09964983085049556,0.13241141907531606,0.20588758976793875,0.14018636120838032,0.14238233723069618,0.039052762775238885,0.05525550477773162
caldwell,1675.0,37,0.02208955223880597,35.4,21963,12887,52278,69537,23881,28604,39793,33974,75.93253538847542,0.514770174633463,0.4030337431463008,0.05857346440907225,0.0032849448080964233,0.00968575638269607,0.000628004154489022,0.0,0.01002391246588247,0.5046496461438129,0.495350353856187,0.06224487331223884,0.07108523948696893,0.06294533948455351,0.08118161397067704,0.0825825463153064,0.1332576507813821,0.12364435641651167,0.12340281635709285,0.0684524528393034,0.05685852998719838,0.08084345788749064,0.03598946885340934,0.01751165430786696,0.786834094368341,0.21316590563165905,0.07576559546313799,0.04620037807183365,0.09149338374291116,0.10699432892249527,0.15198487712665407,0.19916824196597355,0.13353497164461248,0.12332703213610588,0.04,0.031531190926275994
calhoun,880.0,9,0.010227272727272727,37.7,12854,6878,55469,70543,26596,31759,47057,29847,43.0254972486332,0.4844316045306553,0.4271105608290916,0.024212408859540516,0.00013757050488375294,0.04576512129132848,0.0007795661943412666,0.0,0.017563167790159127,0.5072683083413583,0.4927316916586417,0.06823497042234145,0.07029852799559774,0.06892282294676022,0.07245379923877654,0.0563121933324162,0.12816985371669648,0.11601779245196495,0.12528087311413766,0.07548035034621911,0.050580088962259816,0.09519878937955703,0.047736965194662265,0.025312972898610536,0.8104151223128243,0.1895848776871757,0.07377695949500263,0.03682272488164124,0.08903208837453971,0.1067859021567596,0.14610731194108365,0.1935823250920568,0.11612309310889005,0.15833771699105734,0.05957390846922672,0.01985796948974224
callahan,112.0,4,0.03571428571428571,42.9,8738,4562,44602,59335,24537,30114,41783,30405,15.310683454677264,0.0944081336238199,0.8641975308641975,0.004793028322440086,0.0007988380537400147,0.002832244008714597,0.0,0.0,0.032970225127087874,0.4911401597676108,0.5088598402323893,0.0532316630355846,0.05802469135802469,0.08119099491648511,0.06158315177923021,0.04611474219317357,0.1103848946986202,0.10704429920116194,0.13253449527959332,0.07516339869281045,0.07494553376906317,0.11365286855482935,0.0673202614379085,0.018809005083514886,0.8148933060508623,0.18510669394913767,0.12295544275239707,0.0486933634141756,0.1218274111675127,0.10847903741304757,0.13649182177100955,0.19345741680767065,0.11449520586576425,0.08610641097950743,0.04718932130099643,0.02030456852791878
cameron,23871.0,970,0.040635080222864564,31.5,159381,161742,37132,53211,16587,22122,32335,27248,473.31852681502363,0.8949353882631891,0.09089270895080023,0.003966804979253112,0.0012874925903971547,0.006605809128630707,9.01007705986959e-05,0.0006449318316538232,0.0015767634854771785,0.4855672791938352,0.5144327208061648,0.0845334914048607,0.08491286307053941,0.08744279786603439,0.0859845880260818,0.07495198577356252,0.1218375815056313,0.12398340248962655,0.11148784825133372,0.052090100770598696,0.044308239478363966,0.07172495554238292,0.0415696502667457,0.015172495554238294,0.7142520079124859,0.285747992087514,0.12648455574948247,0.08323253642894833,0.146511344725413,0.12409790153021877,0.1301619515363072,0.16195153630718026,0.09276291756301497,0.08721841133254861,0.028453139586800336,0.019125705240086048
camp,388.0,13,0.03350515463917526,38.7,7583,4746,42604,56091,20898,28550,41320,30332,65.42351937992412,0.2465464762350737,0.5600561929290564,0.16561304924685866,0.004058378209630844,0.0034340123312260984,0.0,0.0,0.02029189104815422,0.4854444704596894,0.5145555295403106,0.07437758526496528,0.07500195114337002,0.07094357293373918,0.06657301178490596,0.06181222196206977,0.1092640287208304,0.10286427846718177,0.13236556622180598,0.06516818855849528,0.06204635916647155,0.10419105595879186,0.05525638023881995,0.02013579957855303,0.8337774294670847,0.16622257053291534,0.09569479965899404,0.0552003410059676,0.10954816709292413,0.1474850809889173,0.14620630861040068,0.1837169650468883,0.13469735720375106,0.08610400682011936,0.033674339300937765,0.007672634271099744
carson,52.0,0,0.0,40.3,4596,1437,70087,84978,32917,41216,55800,40615,6.5548474031089885,0.09946949602122017,0.8597480106100795,0.01293103448275862,0.01309681697612732,0.0051392572944297076,0.0,0.0,0.009615384615384616,0.4675066312997347,0.5324933687002652,0.0605106100795756,0.07211538461538461,0.07543103448275862,0.07708885941644562,0.04641909814323608,0.116710875331565,0.11704244031830237,0.1225132625994695,0.07145225464190981,0.0654840848806366,0.09880636604774536,0.055702917771883284,0.02072281167108753,0.8860569715142429,0.11394302848575713,0.037383177570093455,0.028482421005785487,0.1041388518024032,0.08411214953271028,0.09924343569203382,0.19225634178905207,0.14374721851357367,0.1864708500222519,0.0516243880729862,0.07254116599910992
cass,477.0,22,0.04612159329140461,43.4,17684,11986,45345,56515,22545,31162,41784,29961,32.111398922255766,0.0443713231628278,0.7638847342706152,0.1720676704224416,0.0003323694618938412,0.0036560640808322533,3.323694618938412e-05,0.00019942167713630468,0.015455179978063616,0.4883172134144314,0.5116827865855685,0.04925715425266727,0.0650779406388141,0.07185827766144846,0.06401435836075381,0.04719646358892545,0.10489580217369628,0.11014723967161898,0.13052148768571142,0.07139296041479709,0.07046232592149433,0.12141456442982017,0.06806926579585867,0.025692159404393924,0.8457781819406555,0.1542218180593446,0.08991432691492067,0.058953261514971586,0.12435321062006954,0.12910340147595215,0.1551446263465943,0.17601153617779286,0.11162948511324117,0.11010263805242176,0.02502332683009585,0.019764186953940114
castro,289.0,6,0.020761245674740483,35.3,3649,2893,45000,59313,20915,30607,37044,35971,8.70596705886562,0.6424810581738796,0.3240015410299217,0.008989341209708488,0.0014126107615256196,0.011814562732759729,0.0001284191601386927,0.0005136766405547708,0.010658790291511492,0.5014768203415949,0.498523179658405,0.07756517272377039,0.09824065750609992,0.0737125979196096,0.07640940028252215,0.06831899319378451,0.10080904070887377,0.12366765121356105,0.10992680107872096,0.061255939386156415,0.06228329266726596,0.08706819057403364,0.04160780788493643,0.019134454860665208,0.7389553014553014,0.2610446985446985,0.05845181674565561,0.05252764612954187,0.09755134281200632,0.1406003159557662,0.1970774091627172,0.188783570300158,0.12085308056872038,0.07780410742496051,0.045813586097946286,0.020537124802527645
chambers,1524.0,8,0.005249343832020997,35.4,28005,9562,76850,98290,34372,40931,75949,40444,67.47349506742827,0.2182319070783282,0.6747245110691948,0.07837784175518714,0.002109599920579768,0.012558324233098382,0.0,0.0,0.013997815943611635,0.505733148019458,0.4942668519805421,0.06934379033058671,0.0806611734339323,0.07793110294847612,0.07500248188225951,0.06264270822992157,0.1311922962374665,0.13623051722426288,0.14047453588801748,0.06328799761739302,0.053832026208676664,0.0702620867666038,0.02980740593666236,0.00933187729574109,0.8572961373390557,0.1427038626609442,0.05381033335797177,0.05018848399733905,0.07280656367802499,0.07864587183088181,0.11545568778180205,0.11826446891861925,0.11368172074802275,0.18190553625545125,0.1171557395225072,0.09808559390937983
cherokee,1616.0,32,0.019801980198019802,37.8,27340,19786,46044,60376,21520,27466,40581,33459,49.29270481644515,0.2284068358283721,0.6096179411594705,0.1350210970464135,0.005202011444425178,0.0034680076296167853,0.0008284684892973433,0.0,0.017455638402404484,0.5126293277845211,0.4873706722154789,0.07034275475406046,0.0750823651812034,0.06618114559852031,0.07188409147833459,0.06490954280099416,0.1166791900275514,0.11810492649750495,0.12534920910159336,0.05637439069032619,0.06602701192609291,0.0977014816099262,0.05134577962738185,0.020018110706510217,0.8119169303155674,0.18808306968443256,0.06622073578595318,0.06426978818283166,0.1318840579710145,0.1120401337792642,0.16354515050167226,0.1971571906354515,0.1007803790412486,0.0959866220735786,0.046209587513935335,0.02190635451505017
childress,107.0,0,0.0,30.9,3865,1841,40794,58832,20234,26674,47958,30625,10.374566948691404,0.3101300858012732,0.5773595350124551,0.0763908109604207,0.009548851370052588,0.013285358427899251,0.0,0.0,0.013285358427899251,0.6156933296429561,0.384306670357044,0.047744256850262935,0.05314143371159701,0.05660116246886244,0.05452532521450319,0.10185441461389427,0.25089952947688904,0.12150567395516193,0.08317187932466094,0.04373097149183504,0.0546637143647938,0.0603376695267091,0.0530030445613064,0.01882092443952394,0.8285960378983634,0.17140396210163653,0.10559284116331097,0.03579418344519016,0.11588366890380315,0.16152125279642054,0.14944071588366892,0.19149888143176733,0.07472035794183446,0.09664429530201342,0.052348993288590606,0.016554809843400447
clay,103.0,2,0.019417475728155338,46.2,6666,3970,51191,68492,27678,30421,54855,32134,9.540228407047296,0.0593049003562145,0.9007413112544528,0.005680177144507558,0.01097525753345528,0.0057764513333975155,0.0,0.0,0.01752190237797246,0.500144411283335,0.4998555887166651,0.044671223644940784,0.058438432656204874,0.06498507750072206,0.058342158467314914,0.0520843361894676,0.09473380186771926,0.11110041397901224,0.12919996149032445,0.07701935111196688,0.08693559256763261,0.12900741311254452,0.06941369018966015,0.02406854722248965,0.8608661951361303,0.13913380486386978,0.05142150803461063,0.05414091470951792,0.11668726823238565,0.11841779975278123,0.14684796044499382,0.18022249690976516,0.1260815822002472,0.12855377008652658,0.04103831891223733,0.03658838071693449
cochran,90.0,1,0.011111111111111112,34.5,1268,1018,42798,57710,21014,30918,40234,32976,3.7467003491243513,0.5798898071625345,0.3677685950413223,0.033057851239669415,0.0,0.0,0.0,0.0,0.01928374655647383,0.5134297520661157,0.4865702479338843,0.07403581267217631,0.08505509641873278,0.07162534435261708,0.08333333333333333,0.04269972451790634,0.15392561983471073,0.11914600550964187,0.09538567493112947,0.07059228650137743,0.05268595041322314,0.07644628099173552,0.06473829201101929,0.010330578512396695,0.7200416811392845,0.27995831886071554,0.09036144578313253,0.11244979919678716,0.12650602409638553,0.09738955823293173,0.14156626506024098,0.15261044176706828,0.10140562248995984,0.11746987951807228,0.04919678714859438,0.01104417670682731
coke,90.0,5,0.05555555555555555,50.3,2109,1208,45551,53056,24768,30924,47044,30402,3.5924465383623927,0.2131297709923664,0.7557251908396947,0.006106870229007634,0.013435114503816794,0.0018320610687022898,0.0,0.0,0.009770992366412214,0.490381679389313,0.509618320610687,0.03145038167938932,0.03816793893129771,0.08519083969465649,0.06381679389312978,0.028091603053435117,0.06473282442748092,0.1300763358778626,0.14198473282442747,0.07786259541984733,0.06625954198473283,0.1502290076335878,0.09282442748091604,0.029312977099236637,0.8703179099779667,0.12968209002203335,0.07854050711193568,0.05813234384662956,0.14100185528756956,0.11873840445269015,0.1836734693877551,0.17068645640074212,0.12739641311069885,0.10080395794681507,0.013605442176870748,0.007421150278293135
coleman,85.0,4,0.047058823529411764,46.5,4525,3383,43981,64448,27842,31159,41204,29188,6.6441578761499205,0.17459182457394828,0.7702300083422715,0.030270527946609463,0.004647836968180193,0.009414849243236802,0.0,0.0,0.010844952925753784,0.5029197950184722,0.4970802049815278,0.06006435466571326,0.06423549040638779,0.06161363365510665,0.045882493147419864,0.03634846859730664,0.11786437850077465,0.0979621022524133,0.11738767727326894,0.08556787033726612,0.07353116434274819,0.13347634370158504,0.08914312954355857,0.016922893576450958,0.7701603254367073,0.22983967456329266,0.09017341040462427,0.04190751445086705,0.14479768786127167,0.10578034682080924,0.2014450867052023,0.18554913294797687,0.09046242774566474,0.06878612716763005,0.02023121387283237,0.05086705202312139
collin,17122.0,174,0.010162364209788576,36.6,757027,153370,94192,120691,43439,50063,76606,53878,1122.521027581911,0.15181765235347064,0.5796611425848467,0.09392915762164453,0.0033165669508127284,0.14349340816434586,0.000616296923810028,0.0028495790755546143,0.0243161963255149,0.4916058664689998,0.5083941335310002,0.06338539736326572,0.07395139513951395,0.08085985069095145,0.07199237570815906,0.056737438449727326,0.12786890453751254,0.16088314713824325,0.15212897760364272,0.05999470535288823,0.04838036744850956,0.0664065230052417,0.028380367448509563,0.009030550113834914,0.8961037167946099,0.10389628320539017,0.03286090252794746,0.017329840403698966,0.04461332303160538,0.05538788420213922,0.09268838882584446,0.155286476567593,0.12918608300939227,0.20961803124320927,0.12043062027669794,0.14259844991187193
collingsworth,20.0,0,0.0,39.2,1320,1222,42750,60536,22880,22417,34964,26613,3.2620494947416327,0.27837116154873165,0.6268357810413885,0.06508678237650199,0.022696929238985315,0.0,0.0,0.0,0.007009345794392522,0.4993324432576769,0.5006675567423231,0.06174899866488651,0.06375166889185581,0.08177570093457942,0.057076101468624824,0.0670894526034713,0.10714285714285714,0.12783711615487314,0.1171562082777036,0.07777036048064086,0.05774365821094792,0.10447263017356476,0.04138851802403204,0.035046728971962614,0.7736428815295323,0.2263571184704677,0.07867298578199051,0.03981042654028436,0.14407582938388624,0.18388625592417066,0.12796208530805686,0.1886255924170616,0.13933649289099526,0.04739336492890995,0.02559241706161137,0.024644549763033177
colorado,498.0,4,0.008032128514056224,42.5,13815,6868,49504,70324,27861,30469,41853,34692,21.89144044886721,0.29492912187232423,0.5639330225478071,0.12629626105984207,0.0012843687565407668,0.0003329844924364951,0.0,0.0,0.013224241271049377,0.5012843687565408,0.4987156312434593,0.06483683759870612,0.0612691466083151,0.07102083531538389,0.06645419084768338,0.054466749119969564,0.0977071639235087,0.10622205308724192,0.11606888022072115,0.060888592902673386,0.08876415184092855,0.11735324897726193,0.06450385310626963,0.030444296451336693,0.8639327633676279,0.1360672366323721,0.05139129277060312,0.05072560244974038,0.11902542937025695,0.11862601517773932,0.16562375183064834,0.17907069631207562,0.1244840900013314,0.09026760750898682,0.05698309146585009,0.04380242311276794
comal,2823.0,106,0.0375487070492384,42.0,98182,38832,75356,98131,36899,36948,55209,43405,241.45505368964385,0.27100527768936394,0.6807627112371111,0.01883091408395449,0.0007180026203394597,0.010385130683878993,0.0003330939991265536,0.0010362924417270554,0.016928577244498397,0.4944077218591086,0.5055922781408914,0.05814340806975728,0.0600383428203439,0.06924654137397572,0.06382821232151713,0.053916815325284785,0.1109277037980118,0.1199064375966898,0.1388705892802949,0.06993493563883728,0.07778114984048498,0.10923262544690113,0.04798034005196267,0.020192898435938626,0.8770665631207156,0.12293343687928432,0.04124491339999591,0.029384700325133423,0.061059648692309273,0.07482158558779625,0.12216019467108358,0.16829233380365213,0.15168803549884466,0.17015316033781158,0.0784818927264176,0.1027135349569556
