county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Putnam County, Illinois",92.0,0.0,0.0,1562,5746,308,5300,24,0,25,0,0,89,5746,2959,2787,242,326,341,329,282,608,584,815,469,477,753,362,158,47.9,160.101,0.061,5738,5593,4482,2258,145,2395,95,54,206,234,328,458,441,381,76,122,65034,79048,34144,53969,37857,0.0,1.6011138183083886,27.184128089105464,35.88984453563688,Illinois,1,355,562,1816,457,917,899,89,446,2712,2514,520,4473,1273,2128,1868,1592,0.05360250609119387,0.9223807866341803,0.004176818656456666,0.0,0.00435085276714236,0.0,0.0,0.015489035851026801,0.5149669335189697,0.4850330664810303,0.04211625478593804,0.05673512008353637,0.05934563174382179,0.05725722241559346,0.04907761921336582,0.10581273929690219,0.10163592064044552,0.14183780020884093,0.08162199791159067,0.08301427079707623,0.13104768534632788,0.06300034806822137,0.027497389488339713,0.9747298710352039,0.025270128964796097,0.03966597077244259,0.02254697286012526,0.08601252609603341,0.0977035490605428,0.1369519832985386,0.19123173277661795,0.18413361169102296,0.15908141962421712,0.031732776617954074,0.05093945720250522,0.14822546972860126,0.23465553235908143,0.7582463465553236,0.1908141962421712,0.38288100208768266,0.3753653444676409,0.015489035851026801,0.0776192133658197,0.4719805081796032,0.4375217542638357,0.09049773755656108,0.7784545770971111,0.22154542290288898,0.37034458753915767,0.3250957187608771,0.2770623042116255
"Randolph County, Illinois",1271.0,15.0,0.011801730920535013,15703,32546,996,27666,3305,47,128,0,17,387,32546,18019,14527,1626,1775,1788,1761,1873,4490,4214,4493,2308,2370,3123,1759,966,42.0,575.316,0.141,28672,27105,20101,11952,1567,11873,530,653,1282,1358,1837,2377,1682,1537,270,347,52107,67527,25340,46365,33178,1.1801730920535012,3.9052418115897503,48.24863270447982,56.570649868941594,Illinois,3,2465,3195,9719,1807,5660,4059,451,4880,17527,12294,2725,26698,5848,13313,11015,7252,0.030602839058563265,0.8500583789098507,0.10154857739814417,0.0014441098752534874,0.0039328949794137525,0.0,0.0005223376144533891,0.011890862164321269,0.5536471455785658,0.4463528544214343,0.04996005653536533,0.05453819209733915,0.05493762674368586,0.05410803170896577,0.0575493148159528,0.13795858169974806,0.12947827690038716,0.13805075892582805,0.07091501259755423,0.07282000860320777,0.09595649234929024,0.05404658022491243,0.029681066797763167,0.9453473772321429,0.054652622767857144,0.044639097111092395,0.05499873662932704,0.10797608018192538,0.11437715825823297,0.15472079508127684,0.20020213930767286,0.1416659647940706,0.12945338162216793,0.022740672113198013,0.029225974901035963,0.20761391392234482,0.2690979533395098,0.8185799713635981,0.15219405373536596,0.4767118672618546,0.34186810410174345,0.013857309654028144,0.14994162109014933,0.5385300805014441,0.37774227247588027,0.0837276470226756,0.8203158606280342,0.17968413937196584,0.409051803601057,0.33844404842376946,0.22282308117741043
"Richland County, Illinois",334.0,16.0,0.04790419161676647,7889,15881,264,15153,141,45,162,0,0,116,15881,7809,8072,1057,921,1047,911,845,1816,1822,2045,1316,963,1551,1080,507,41.9,360.055,0.08900000000000001,15683,14980,10503,7052,703,6482,543,413,660,741,959,1200,845,733,190,198,48724,62163,26038,47519,33994,4.790419161676646,2.1031421195138837,49.6757131163025,44.10715029648248,Illinois,2,1616,1700,5361,923,3316,2045,161,728,8419,5875,1587,12743,3138,6597,5183,3594,0.016623638309930105,0.954159057993829,0.008878534097349034,0.0028335747119199043,0.010200868962911655,0.0,0.0,0.007304325924060198,0.49171966500850073,0.5082803349914993,0.06655752156665197,0.057993829103960705,0.06592783829733644,0.05736414583464517,0.053208236257162644,0.11435048170770103,0.11472829166929034,0.12877022857502676,0.08286631824192431,0.06063849883508595,0.09766387507083937,0.06800579308607771,0.03192494175429759,0.9551743926544666,0.04482560734553338,0.08377044122184511,0.06371490280777538,0.10182042579450787,0.11431656896019747,0.14794816414686826,0.18512804689910523,0.13036099969145326,0.1130823819808701,0.029311940759024994,0.03054612773835236,0.24930576982412836,0.2622647331070657,0.8270595495217525,0.1423943227398951,0.5115705029311941,0.3154890465905585,0.010137900635980102,0.04584094200617089,0.5301303444367483,0.3699389207228764,0.09993073484037529,0.8024053900887853,0.19759460991121466,0.41540205276745795,0.3263648384862414,0.226308166992003
"Rock Island County, Illinois",4005.0,90.0,0.02247191011235955,73141,145275,18459,104633,14107,315,3698,58,197,3808,145275,71596,73679,9181,8928,9059,9195,8969,18127,17163,17819,10508,9697,14754,8338,3537,40.1,427.4,0.098,142656,134260,99330,57412,8396,60294,4370,2745,6217,6214,8800,11868,7966,7998,2488,1628,52630,67715,28595,50194,37397,2.247191011235955,2.7568404749612805,50.346584064704864,339.90407112774915,Illinois,2,13332,15014,48180,10486,28346,19834,4378,40642,80622,52778,11875,118646,26629,63459,45490,32789,0.12706246773360869,0.7202409223885734,0.09710548958871107,0.0021683014971605576,0.025455171226983306,0.0003992428153501979,0.0013560488728273964,0.026212355876785408,0.4928308380657374,0.5071691619342626,0.06319738427120977,0.06145585957666495,0.06235759765961108,0.06329375322663913,0.061738082946136634,0.12477714679056962,0.11814145585957667,0.12265702977112374,0.07233178454654965,0.06674926862846325,0.10155911202891069,0.05739459645499914,0.02434692823954569,0.9411451323463437,0.05885486765365635,0.07247819020134673,0.04552691810130361,0.10311142070521113,0.1030616645105649,0.14595150429561815,0.19683550602049954,0.13211928218396524,0.1326500149268584,0.041264470759942946,0.027001028294689356,0.22111652900786147,0.24901316880618304,0.7990844860185093,0.17391448568680135,0.4701296978140445,0.3289547882044648,0.03013594906212356,0.2797590776114266,0.5549612803304078,0.3632971949750473,0.08174152469454483,0.8166993632765445,0.1833006367234555,0.4368198244708312,0.31313027017725004,0.22570297711237308
"Saline County, Illinois",559.0,9.0,0.01610017889087657,8267,24231,430,22175,683,40,185,47,13,658,24231,11962,12269,1472,1224,1597,1473,1349,2995,2689,3239,1646,1764,2666,1393,724,42.0,379.88800000000003,0.07200000000000001,23768,22566,13575,12871,1202,10002,1019,1070,1334,961,1371,1686,1021,1075,261,204,41167,56381,23690,48657,31450,1.610017889087657,2.306962155915976,34.1174528496554,63.784589142062934,Illinois,2,3423,2332,8462,1336,5755,2707,758,2056,12799,9315,2117,19448,4783,10110,7574,5823,0.017745862737815195,0.9151500144443069,0.028187033139366928,0.001650777929099088,0.007634847922083281,0.0019396640666914284,0.0005365028269572036,0.027155296933679997,0.49366513969708226,0.5063348603029177,0.060748627790846436,0.05051380463043209,0.06590730881928109,0.060789897239073916,0.05567248565886674,0.12360199744129421,0.11097354628368619,0.13367174280879865,0.06792951178242747,0.07279930667326978,0.1100243489744542,0.05748834138087574,0.029879080516693492,0.9494278020868394,0.05057219791316055,0.10187962407518496,0.10697860427914417,0.133373325334933,0.09608078384323135,0.1370725854829034,0.16856628674265148,0.10207958408318336,0.10747850429914017,0.026094781043791242,0.020395920815836834,0.34223155368926217,0.23315336932613479,0.8460307938412317,0.13357328534293142,0.5753849230153969,0.27064587082583486,0.031282241756427714,0.08484998555569312,0.5282076678634806,0.3844249102389501,0.08736742189756923,0.8026082291279766,0.19739177087202345,0.4172341215797945,0.3125748008749123,0.24031199702859973
"Sangamon County, Illinois",3988.0,63.0,0.01579739217652959,131583,197661,4449,159026,24901,168,3798,83,652,4584,197661,94876,102785,11423,12748,12571,12375,11878,25256,24163,26425,14645,13200,19035,9639,4303,40.0,868.296,0.09,195600,187305,143652,73665,8295,83661,5445,4028,8261,7352,9771,15107,11541,12459,5072,4625,60466,80536,34548,55106,44010,1.579739217652959,2.0175957826784243,66.5700365777771,227.64241687166583,Illinois,2,17734,17123,61505,17531,34857,26648,5487,38635,110414,73305,13942,164684,32977,86251,65233,41874,0.022508233794223443,0.8045390845943307,0.12597831641041987,0.0008499400488715528,0.019214716104846177,0.00041991085747820764,0.003298576856334836,0.023191221333495226,0.4799935242662943,0.5200064757337057,0.05779086415630802,0.06449426037508664,0.06359878782359697,0.06260719109991349,0.060092785122001814,0.12777432068035677,0.1222446511957341,0.13368848685375467,0.0740915000935946,0.06678100383990772,0.09630124303732147,0.04876531030400534,0.021769595418418403,0.9575920245398774,0.0424079754601227,0.06508408936063399,0.048146687225828044,0.09874373961583055,0.08787846188785695,0.11679277082511565,0.18057398309845688,0.13794958224262202,0.14892243697780327,0.060625620061916546,0.055282628703936125,0.21197451620229257,0.20467123271297258,0.735169314256344,0.20954805703971982,0.4166457489152652,0.3185235653410789,0.027759649096179822,0.1954609154056693,0.5586028604529978,0.37086223382457845,0.07053490572242374,0.8331638512402548,0.16683614875974523,0.4363582092572637,0.33002463814308336,0.21184755718123455
"Schuyler County, Illinois",90.0,1.0,0.011111111111111113,2291,7064,29,6400,518,7,0,0,0,110,7064,3701,3363,300,322,460,400,332,750,888,1041,582,484,820,488,197,45.8,437.265,0.085,6986,6012,4344,2669,974,2836,161,148,243,370,591,555,397,268,73,30,46151,58448,23068,40372,32129,1.1111111111111114,1.274065685164213,32.432049830124576,16.15496323739609,Illinois,1,552,961,2465,341,1513,952,117,664,3452,2927,685,5559,1505,2564,2511,1792,0.004105322763306908,0.9060022650056625,0.07332955832389582,0.0009909399773499433,0.0,0.0,0.0,0.015571913929784825,0.5239241223103058,0.4760758776896942,0.04246885617214043,0.0455832389580974,0.06511891279728199,0.056625141562853906,0.04699886749716874,0.10617214043035107,0.12570781426953567,0.1473669309173273,0.08238958097395244,0.06851642129105323,0.1160815402038505,0.06908267270668177,0.027887882219705548,0.860578299456055,0.13942170054394504,0.05677009873060649,0.05218617771509168,0.08568406205923837,0.1304654442877292,0.20839210155148097,0.1956981664315938,0.13998589562764457,0.09449929478138223,0.025740479548660086,0.010578279266572637,0.19464033850493653,0.33885754583921013,0.8691819464033851,0.1202397743300423,0.5334978843441467,0.33568406205923834,0.01656285390713477,0.09399773499433749,0.48867497168742924,0.4143544733861835,0.09697055492638731,0.7869479048697622,0.21305209513023782,0.36296715741789354,0.3554643261608154,0.2536806342015855
"Scott County, Illinois",106.0,0.0,0.0,2744,5047,62,4899,8,15,9,10,0,44,5047,2460,2587,245,292,374,315,262,496,596,723,437,330,496,368,113,44.1,250.91299999999998,0.11699999999999999,4995,4796,3489,2042,199,1959,103,112,207,200,301,425,247,239,77,48,53973,67886,27218,49408,38824,0.0,2.1002575787596593,54.368932038834956,20.11454169373448,Illinois,2,422,501,1595,316,923,672,69,148,2580,1986,481,4070,977,1984,1756,1194,0.012284525460669705,0.9706756489003369,0.0015851000594412521,0.002972062611452348,0.0017832375668714088,0.0019813750743015654,0.0,0.008718050326926888,0.4874182682781851,0.512581731721815,0.04854368932038835,0.057856152169605705,0.07410342777887854,0.06241331484049931,0.05191202694670101,0.09827620368535764,0.11808995442837329,0.14325341787200316,0.0865860907469784,0.06538537745195165,0.09827620368535764,0.0729146027342976,0.022389538339607686,0.9601601601601601,0.03983983983983984,0.05257784583971414,0.05717202654415518,0.10566615620214395,0.10209290454313426,0.15364982133741706,0.2169474221541603,0.1260847371107708,0.12200102092904543,0.039305768249106685,0.02450229709035222,0.21541602858601328,0.2557427258805513,0.8141909137314957,0.1613067891781521,0.4711587544665646,0.3430321592649311,0.0136714880126808,0.029324351099663165,0.5111947691698039,0.3935010897562909,0.0953041410739053,0.8064196552407371,0.19358034475926292,0.39310481474143055,0.34792946304735484,0.2365761838716069
"Shelby County, Illinois",669.0,12.0,0.017937219730941704,8582,21832,226,21249,202,19,25,0,0,111,21832,10791,11041,1179,1263,1330,1324,1138,2341,2398,2938,1622,1615,2580,1364,740,44.8,758.5139999999999,0.069,21647,20714,16105,8396,933,9203,464,515,1069,1114,1291,2060,1245,1114,235,96,51157,59674,25320,46107,31891,1.7937219730941705,3.064309270795164,39.309270795163066,28.78259333380795,Illinois,3,2048,2405,7758,1349,4453,3305,130,583,10973,8755,2104,17148,4684,8575,6958,5559,0.010351777207768413,0.9732960791498717,0.009252473433492121,0.0008702821546353976,0.0011451080982044705,0.0,0.0,0.005084279956027849,0.49427445950897764,0.5057255404910224,0.05400329791132283,0.05785086112128985,0.06091975082447783,0.06064492488090876,0.0521253206302675,0.10722792231586661,0.1098387687797728,0.13457310370098938,0.07429461341150605,0.0739739831440088,0.11817515573470136,0.062477097838035914,0.03389519970685233,0.9568993394003789,0.04310066059962119,0.05041834184505053,0.05596001303922634,0.11615777463870477,0.12104748451591872,0.1402803433662936,0.22384005215690536,0.135281973269586,0.12104748451591872,0.025535151581006194,0.010431381071389764,0.22253612952298163,0.2613278278822123,0.8429859828316854,0.14658263609692493,0.48386395740519395,0.35912202542649135,0.005954562110663247,0.02670392085012825,0.5026108464639062,0.40101685599120557,0.09637229754488824,0.7854525467204104,0.2145474532795896,0.39277207768413336,0.31870648589226824,0.25462623671674606
"St. Clair County, Illinois",7920.0,220.0,0.027777777777777776,105217,263463,10507,162966,79040,322,3720,56,643,6209,263463,127237,136226,16721,17759,17237,16878,16729,34666,33220,35299,18242,17839,21969,11986,4918,38.3,657.7289999999998,0.09,257597,240606,173414,99849,16991,103063,9299,5248,10037,10045,13889,16647,12819,15379,5268,4432,53681,73185,29541,52625,40036,2.7777777777777777,3.0061147106045247,39.93615801839348,400.56467025172986,Illinois,3,24584,23934,77984,20647,48518,29466,7230,100497,153210,93349,16904,224590,38873,119990,86761,51794,0.039880362707476955,0.618553648899466,0.30000417515932026,0.0012221830010286075,0.014119629701324285,0.00021255356539627955,0.0024405704026751384,0.023566876563312494,0.48294067857725753,0.5170593214227425,0.06346621726769983,0.06740604942629515,0.06542474654885126,0.06406212637068583,0.06349658206275643,0.1315782481790612,0.1260898114725787,0.13398086258791558,0.06923932392783806,0.06770969737686126,0.08338552282483688,0.04549405419356798,0.018666757761051835,0.9340403809050571,0.06595961909494287,0.09022636639725216,0.0509203108778126,0.09738703511444456,0.09746465753956318,0.13476223280905852,0.16152256386870167,0.12438023344944354,0.14921940948740092,0.05111436694060914,0.04300282351571369,0.23853371238950932,0.2322268903486217,0.7566634000562763,0.20033377642801006,0.47076060273813103,0.2859027973181452,0.027442183532412522,0.38144635110053404,0.5815237813279284,0.35431540671745176,0.06416081195461981,0.8524536652205433,0.1475463347794567,0.45543396985534973,0.3293099979883323,0.19658927439526613
"Stark County, Illinois",86.0,3.0,0.034883720930232565,2686,5500,88,5267,38,0,61,0,0,46,5500,2716,2784,310,326,317,357,296,517,619,726,468,380,635,376,173,45.1,288.026,0.05,5398,5042,3917,2051,356,2294,131,152,232,298,287,464,307,224,99,100,52260,70542,30225,50337,38036,3.4883720930232567,1.5636363636363635,48.83636363636364,19.095498323068053,Illinois,1,515,585,1871,323,1100,771,46,233,2742,2209,549,4316,1184,2123,1813,1391,0.016,0.9576363636363636,0.006909090909090909,0.0,0.01109090909090909,0.0,0.0,0.008363636363636363,0.4938181818181818,0.5061818181818182,0.056363636363636366,0.059272727272727276,0.05763636363636364,0.0649090909090909,0.05381818181818182,0.094,0.11254545454545455,0.132,0.08509090909090909,0.06909090909090909,0.11545454545454545,0.06836363636363636,0.03145454545454546,0.9340496480177843,0.06595035198221563,0.05710549258936356,0.06625980819529206,0.1011333914559721,0.12990409764603314,0.12510897994768963,0.2022667829119442,0.13382737576285963,0.0976460331299041,0.043156059285091544,0.043591979075850044,0.2244986922406277,0.25501307759372277,0.8156059285091544,0.14080209241499564,0.47951176983435045,0.33609415867480386,0.008363636363636363,0.04236363636363636,0.49854545454545457,0.4016363636363636,0.09981818181818182,0.7847272727272727,0.21527272727272728,0.386,0.3296363636363636,0.2529090909090909
"Stephenson County, Illinois",981.0,7.0,0.007135575942915392,16768,45433,1725,37665,4469,47,366,0,56,1105,45433,21986,23447,2513,3134,2459,2562,2785,4430,4794,6067,3275,3677,5156,3077,1504,45.1,564.566,0.09,44692,42245,28693,20418,2447,19609,1374,1084,2659,1937,3164,3722,2296,2295,690,388,48016,62446,27453,49344,34519,0.7135575942915392,2.1592234719256926,36.907093962538255,80.47420496452142,Illinois,2,5117,5101,16236,2985,10218,6018,1208,7768,22677,18175,4581,35696,9737,17883,14136,11910,0.037967996830497654,0.8290229568815619,0.09836462483217046,0.0010344903484251534,0.008055818457949069,0.0,0.0012325842449320977,0.024321528404463715,0.4839213787335197,0.5160786212664803,0.05531221799132789,0.06898069685030704,0.05412365461228622,0.056390729205643475,0.06129905575242665,0.09750621794730702,0.10551801553936566,0.13353729667862566,0.0720841678955825,0.08093236193955936,0.11348579226553386,0.06772610217242973,0.03310369114960491,0.9452474715832812,0.054752528416718876,0.07006986587791321,0.05528073843643225,0.13560099954102708,0.09878117191085727,0.16135448008567493,0.18981080116273139,0.11708909174358713,0.1170380947524096,0.035187923912489164,0.019786832576877963,0.2609516038553725,0.2601356519965322,0.8279871487582232,0.15222601866489877,0.5210872558519047,0.3068998929063185,0.026588602997820968,0.17097704311843814,0.499130587898664,0.4000396187793014,0.10082979332203465,0.7856844144124315,0.2143155855875685,0.3936125723592983,0.31113948011357384,0.2621442563775229
"Tazewell County, Illinois",2645.0,56.0,0.021172022684310017,74083,133852,3019,125950,1747,207,1330,18,95,1486,133852,65987,67865,8005,8828,8635,8071,6890,16405,17274,17537,9278,9066,13069,7244,3550,40.9,646.4209999999998,0.08199999999999999,131396,126519,101544,45820,4877,54613,2227,1719,4421,5046,7851,11388,7693,8956,2747,2565,62342,80041,33077,56582,39469,2.1172022684310017,1.9760631144846543,55.34695036308759,207.0662927101688,Illinois,1,8367,12897,40345,11703,21264,19081,1806,7902,74108,48950,10794,109989,23863,56834,44089,29379,0.022554761975913697,0.9409646475211427,0.013051728775064997,0.001546484176553208,0.009936347607805636,0.00013447688491767027,0.0007097391148432597,0.011101813943758778,0.4929847891701282,0.5070152108298718,0.05980485909810836,0.06595344111406629,0.06451155007022681,0.06029794100947315,0.05147476317126378,0.12256073872635448,0.12905298389265757,0.13101784060006574,0.06931536323700804,0.06773152437019993,0.09763768938827959,0.0541194752413113,0.02652183008098497,0.962883192791257,0.03711680720874304,0.040777836778788934,0.031476022192518265,0.08095142182264296,0.09239558346913739,0.14375698093860437,0.2085217805284456,0.14086389687437056,0.16399025872960651,0.05029937926867229,0.04696683939721312,0.15320528079395015,0.23615256440774174,0.738743522604508,0.2142896379982788,0.3893578452016919,0.3493856774028162,0.013492514120072916,0.059035352478857245,0.5536562770821505,0.3657024175955533,0.08064130532229627,0.8217210052894242,0.17827899471057587,0.42460329318949286,0.32938618772973133,0.21948868899979082
"Union County, Illinois",780.0,25.0,0.03205128205128205,8639,17127,876,15591,237,11,58,0,81,273,17127,8592,8535,907,964,1110,922,856,2063,2016,2287,1411,1172,1893,1098,428,43.7,413.46,0.098,16974,16004,10565,7825,970,6669,499,463,810,728,896,1252,911,714,235,161,49182,62746,25416,44301,38603,3.205128205128205,4.554212646698195,50.44082442926373,41.423595994775795,Illinois,3,1772,1624,5559,949,3396,2163,365,1536,8838,6763,1526,13708,3419,6822,5714,4163,0.0511473112629182,0.9103170432650202,0.013837799964967595,0.0006422607578676942,0.003386465814211479,0.0,0.004729374671571204,0.015939744263443686,0.5016640392362935,0.49833596076370645,0.05295731885327261,0.05628539732585976,0.06480994920301279,0.053833128977637645,0.04997956443043148,0.12045308577100484,0.11770888071466107,0.13353185029485606,0.08238453903193788,0.0684299643837216,0.11052723769486775,0.06410930110352075,0.02498978221521574,0.9428537763638506,0.05714622363614941,0.07482381166591692,0.06942570100464837,0.1214574898785425,0.10916179337231968,0.13435297645823963,0.1877342929974509,0.13660218923376818,0.10706252811515969,0.03523766681661419,0.02414155045733993,0.2657070025491078,0.2435147698305593,0.8335582546108862,0.14230019493177387,0.5092217723796671,0.3243364822312191,0.021311379692882583,0.08968295673497986,0.5160273252758802,0.3948735914053833,0.08909908331873649,0.8003736789863958,0.19962632101360425,0.3983184445612191,0.33362527004145504,0.24306650318211012
"Vermilion County, Illinois",1718.0,10.0,0.005820721769499418,36715,78407,3877,61549,10885,211,743,12,17,1113,78407,38967,39440,5142,5216,5152,4966,4621,9354,8919,9807,5857,4997,8059,4551,1766,40.3,898.29,0.109,75825,71169,47669,34968,4656,31180,2789,1747,3866,3557,4782,6046,3612,3127,1103,551,45384,59615,24272,45481,35461,0.5820721769499418,2.191130893925288,46.82617623426479,87.28472987565262,Illinois,2,8402,8339,26399,4230,16741,9658,1353,16858,43370,28720,6317,64031,14376,34451,24583,17607,0.04944711569120104,0.7849936867881694,0.13882689045620927,0.002691086255053758,0.009476194727511574,0.00015304755952912368,0.00021681737599959188,0.014195161146326222,0.49698368768094686,0.5030163123190532,0.06558087925822949,0.06652467254199243,0.06570841889117043,0.06333618171846901,0.05893606438200671,0.11930057265295191,0.11375259862002117,0.12507811802517632,0.07469996301350644,0.06373155458058592,0.10278419018710064,0.05804328695142015,0.022523499177369368,0.938595450049456,0.061404549950544014,0.08944836433611289,0.056029506093649775,0.12398973701090443,0.1140795381654907,0.15336754329698524,0.1939063502245029,0.1158434894162925,0.10028864656831302,0.035375240538806925,0.01767158434894163,0.2694676074406671,0.2674470814624759,0.8466645285439385,0.13566388710711993,0.5369146889031431,0.3097498396407954,0.017256112336908696,0.21500631321183059,0.5531393880648412,0.3662938258063693,0.08056678612878952,0.8166490236841099,0.18335097631589017,0.43938678944481996,0.31353067965870396,0.2245590317191067
"Wabash County, Illinois",226.0,5.0,0.02212389380530973,2984,11573,271,10918,93,14,119,0,0,158,11573,5666,5907,731,638,805,595,656,1317,1298,1467,929,843,1186,738,370,43.6,223.269,0.087,11494,10778,7907,4920,716,4896,303,296,619,525,646,933,778,534,154,108,51432,63491,26850,51086,30730,2.212389380530973,1.952821221809384,25.784152769377,51.83433436795973,Illinois,1,1218,1171,4100,688,2389,1711,172,655,6040,4425,1108,9279,2294,4742,3694,2767,0.02341657305797978,0.9434027477749936,0.008035945735764279,0.0012097122612978485,0.010282554221031711,0.0,0.0,0.013652466948932861,0.4895878337509721,0.5104121662490279,0.06316426164348052,0.05512831590771623,0.06955845502462628,0.05141277110515856,0.056683660243670615,0.11379936058066188,0.11215760822604337,0.1267605633802817,0.08027304933897866,0.0728419597338633,0.10247991013566059,0.06376911777412944,0.03197096690572885,0.93770662954585,0.06229337045414999,0.061887254901960786,0.06045751633986928,0.1264297385620915,0.10723039215686274,0.13194444444444445,0.19056372549019607,0.15890522875816993,0.1090686274509804,0.03145424836601307,0.022058823529411766,0.24877450980392157,0.2391748366013072,0.8374183006535948,0.14052287581699346,0.48794934640522875,0.349468954248366,0.01486217921023071,0.05659725222500648,0.5219044327313574,0.3823554825887842,0.0957400846798583,0.8017800051844811,0.19821999481551889,0.4097468245053141,0.3191912209453037,0.23909098764365333
"Warren County, Illinois",496.0,8.0,0.016129032258064516,5446,17338,1631,14455,449,40,448,0,76,239,17338,8353,8985,1080,1039,1042,1516,1354,1754,2064,1970,1351,988,1754,1079,347,39.3,542.376,0.165,17143,16566,12026,6997,577,6690,413,261,751,598,1344,1317,821,796,166,223,49607,66183,26082,45779,36871,1.6129032258064515,2.8607682547006563,31.410774022378586,31.966753691166282,Illinois,2,1425,1942,5505,962,3367,2138,355,2883,9849,6063,1426,14158,3180,7785,5385,3821,0.09407082708501557,0.8337178451955243,0.02589687391856039,0.0023070711731456917,0.025839197139231745,0.0,0.004383435228976814,0.013784750259545507,0.48177413773214905,0.518225862267851,0.06229092167493367,0.059926173722459335,0.06009920406044526,0.08743799746222171,0.07809435921098166,0.10116507094243857,0.11904487253431768,0.11362325527742531,0.07792132887299573,0.056984657976698584,0.10116507094243857,0.06223324489560503,0.020013842427038873,0.9663419471504404,0.03365805284955959,0.0617339312406577,0.039013452914798206,0.11225710014947683,0.08938714499252616,0.20089686098654708,0.1968609865470852,0.12272047832585949,0.11898355754857998,0.024813153961136022,0.03333333333333333,0.21300448430493274,0.2902840059790732,0.8228699551569507,0.14379671150971599,0.503288490284006,0.3195814648729447,0.020475256661668013,0.16628215480447572,0.5680585996077979,0.34969431306955817,0.08224708732264391,0.8165878417349175,0.18341215826508248,0.4490137270734802,0.31058945668473875,0.22038297381474217
