county_state,total_cases,total_fatalities,death_rate,total_tests,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,obes_percent,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"San Jacinto County, Texas",236.0,11.0,0.046610169491525424,7218,44.7,13432,12743,44658,59016,21808,42038,31342,4.661016949152542,0.8483410618641934,25.946295697185377,48.87016616805125,0.379,0.12807793234839498,0.7469355476472914,0.10230418059599554,0.00481685179194076,0.0,0.0004673065171285812,0.0,0.017398181099248716,0.4931162155361444,0.5068837844638556,0.05542974226248248,0.05517811567633632,0.07325928322369603,0.05489054243502642,0.05025342391890435,0.10172903411337575,0.1133398037312628,0.12340486717710918,0.07667421546425106,0.07606312232646752,0.13922139544915346,0.06596211222545742,0.014594341996477227,0.8040320832430089,0.1959679167569911,0.05681458838410457,0.06661747654685359,0.13871613787287868,0.13861073047327924,0.14978391483082112,0.1853062084958364,0.11320754716981132,0.0987667334246864,0.03172762727943502,0.020449035522293664
"San Patricio County, Texas",1572.0,80.0,0.050890585241730284,16948,35.3,39263,21923,55229,71588,25281,50594,31847,5.089058524173028,2.344658890910718,25.278167228470004,96.68664447764465,0.406,0.5739790591534171,0.38827073949228885,0.014959878292515586,0.0015064284222772424,0.01000805417176267,0.00044745398681502255,0.00010440593025683859,0.010723980550666706,0.5029531963129792,0.49704680368702087,0.07378516242579722,0.07289025445216717,0.07843868388867345,0.07195060107985563,0.06552217880261313,0.13308773081168154,0.12421322673985025,0.12048444351639173,0.06588014199206516,0.05021925245353936,0.0858962503355905,0.04377591504340304,0.013856158458371863,0.8261459999396445,0.1738540000603555,0.07348298083992907,0.04619177371220968,0.1035854850568747,0.09277280394446608,0.1321309631936335,0.19328748756541672,0.1266381211885299,0.13459625448726267,0.06414082435880801,0.03317330565286969
"San Saba County, Texas",117.0,1.0,0.008547008547008548,1132,40.7,3109,2203,44698,63072,24307,41027,29239,0.8547008547008548,1.962428715196243,18.98691714189869,5.251415248482136,0.321,0.3002348205300235,0.6450855417645086,0.02247567930224757,0.0,0.0005031868500503186,0.0,0.0,0.031700771553170075,0.5154310634015431,0.4845689365984569,0.05283461925528346,0.04008721905400872,0.07631667225763167,0.045790003354579,0.07396846695739685,0.1274740020127474,0.12898356256289836,0.0996309963099631,0.0630660852063066,0.06675612210667561,0.1251257967125126,0.07967125125796712,0.02029520295202952,0.8102079395085067,0.1897920604914934,0.07224334600760456,0.0717680608365019,0.14591254752851712,0.1126425855513308,0.14306083650190113,0.20199619771863117,0.1002851711026616,0.0779467680608365,0.05750950570342205,0.016634980988593156
"Schleicher County, Texas",55.0,2.0,0.03636363636363636,462,35.0,2066,689,55677,61014,25128,53676,25379,3.6363636363636362,1.796798431885005,15.09310682783404,2.3354966497334892,0.239,0.5236850702384842,0.47174126102580854,0.004246978111728194,0.0,0.0,0.0,0.0,0.0003266906239790918,0.5037569421757595,0.49624305782424044,0.061091146684090165,0.08232603724273113,0.08918654034629206,0.05684416857236197,0.05684416857236197,0.15387128389415225,0.09474028095393662,0.11238157464880758,0.061091146684090165,0.07317869977131657,0.09180006533812479,0.04802352172492649,0.018621365566808233,0.7886311662855277,0.2113688337144724,0.10407239819004525,0.03619909502262444,0.08778280542986425,0.12850678733031673,0.11945701357466064,0.2072398190045249,0.14660633484162897,0.11131221719457013,0.04796380090497738,0.01085972850678733
"Scurry County, Texas",1074.0,14.0,0.01303538175046555,3119,36.1,10268,4647,55889,69935,24508,54349,32472,1.303538175046555,6.2300597482452575,18.092696792157316,19.0392569399577,0.28,0.4012413713092407,0.5312373107488834,0.048552700272637625,0.0007541040663611578,0.002842392250130518,0.0,0.0020302801786646557,0.013341841174082023,0.5467254481118394,0.45327455188816057,0.06850745402865595,0.059922269273159696,0.0834735193456697,0.07454028655954521,0.06166250942630083,0.1331283717152967,0.13910319624108128,0.11259353790823133,0.06328673356923255,0.0534253727014328,0.0794709669934451,0.05006090840535994,0.020824873832588898,0.8467849647013929,0.15321503529860714,0.0314411964649898,0.07358939496940857,0.09364377974167233,0.1335825968728756,0.11913664174031272,0.18218898708361658,0.13749150237933377,0.1534670292318151,0.05268524813052345,0.022773623385452073
"Shackelford County, Texas",39.0,0.0,0.0,390,43.0,2238,1135,45187,59257,23855,39286,31364,0.0,1.1778918755662942,11.778918755662941,3.621405118310901,0.266,0.11627906976744186,0.854726668680157,0.001812141347025068,0.0030202355783751134,0.0021141649048625794,0.0,0.0,0.022047719722138325,0.534581697372395,0.465418302627605,0.06251887647236484,0.07490184234370281,0.05043793415886439,0.1014799154334038,0.03261854424645122,0.1147689519782543,0.08970099667774087,0.13681667170039263,0.10691633947447901,0.04590758079130172,0.09966777408637874,0.06372697070371489,0.02053760193295077,0.8712328767123287,0.12876712328767123,0.09643435980551053,0.05753646677471637,0.12641815235008103,0.10777957860615883,0.17017828200972449,0.17017828200972449,0.11912479740680713,0.08752025931928688,0.04213938411669368,0.022690437601296597
"Shelby County, Texas",542.0,30.0,0.055350553505535055,6440,37.2,12621,9356,40764,54312,20969,40960,31363,5.535055350553505,2.1273255357563388,25.276709317842844,32.024072731020674,0.29100000000000004,0.18074417144202842,0.6173561504042704,0.1796059345317529,0.0015307323965774394,0.016288562681529162,0.0,0.0013737342020566764,0.0031007143417850695,0.4934453253787581,0.5065546746212418,0.06990344611036974,0.07700761441243426,0.07524138472407567,0.0742993955569511,0.06299552555145616,0.11280320276316823,0.11468718109741738,0.11865138550906665,0.06550749666378837,0.06048355443912395,0.09392416987204646,0.057539838291859643,0.016955805008242404,0.7555327220992728,0.24446727790072717,0.113646147223418,0.06209642703400775,0.1404433921653035,0.1219328454584589,0.15658631080499355,0.19274644855789927,0.06758501937150237,0.10299182092122255,0.015820060266896255,0.02615152819629789
"Sherman County, Texas",77.0,1.0,0.012987012987012988,100,40.4,2006,738,56576,71238,26335,44653,32679,1.2987012987012987,2.5179856115107913,3.2701111837802483,3.3129802087892566,0.29,0.42576847612818836,0.5627861347285807,0.0029431000654022237,0.001962066710268149,0.0,0.0,0.0,0.006540222367560497,0.5147155003270111,0.48528449967298887,0.06213211249182472,0.05755395683453238,0.06801831262262917,0.07325049051667756,0.05493786788750817,0.11347285807717462,0.144865925441465,0.16121648136036626,0.051667756703727925,0.07063440156965337,0.07553956834532374,0.05559189012426422,0.011118378024852845,0.8030403172504957,0.1969596827495043,0.03981042654028436,0.04075829383886256,0.0966824644549763,0.12322274881516587,0.13649289099526066,0.2066350710900474,0.13838862559241707,0.14028436018957346,0.043601895734597156,0.034123222748815164
"Smith County, Texas",4317.0,134.0,0.03104007412555015,73163,36.6,139290,73592,53511,73922,27141,46121,35502,3.104007412555015,1.9185387640823943,32.51472124080617,244.1905514323263,0.333,0.19277381507899474,0.599466702219852,0.1721440792836033,0.0032220074217274406,0.017176632668933184,0.0013288003022020754,0.0013999066728884741,0.01248805635179877,0.48321223029575805,0.5167877697042419,0.06886652000977712,0.06759104948558985,0.06975090549518921,0.07045752505388529,0.07203964180165767,0.13384441037264183,0.11813434659911562,0.11961424793902628,0.062004755238539655,0.05916938870741951,0.08958513876852654,0.05180987934137724,0.017132191187254182,0.8280946907105395,0.17190530928946046,0.0695511367316536,0.04808601593367446,0.1074162834380465,0.09793380400284993,0.14564414793704256,0.18279681326510785,0.12183431569402163,0.13337651402292894,0.04562471662672453,0.047736252347949995
"Somervell County, Texas",156.0,5.0,0.03205128205128205,1729,40.9,5411,2679,53162,68502,26523,63241,30517,3.205128205128205,1.7842845705135537,19.77582065652522,46.88840741376351,0.28800000000000003,0.18849365206450874,0.790460940180716,0.006176369667162301,0.0030881848335811506,0.0040032025620496394,0.006862632963513668,0.0006862632963513668,0.00022875443211712226,0.47946928971748826,0.5205307102825117,0.057646116893514815,0.04346334210225323,0.08818483358115063,0.04746654466430287,0.08017842845705135,0.11666476037973236,0.10934461855198445,0.1330207022761066,0.07137138282054215,0.07251515498112776,0.10865835525563308,0.046094018071600136,0.02539174196500057,0.8294963188033189,0.17050368119668108,0.05217659771534424,0.06205619018215498,0.1460327261500463,0.0691571472676752,0.1518987341772152,0.15158999691262737,0.11855510960172892,0.1571472676752084,0.058042605742513124,0.03334362457548626
"Starr County, Texas",3534.0,185.0,0.05234861346915677,17812,28.7,16790,27426,29294,47374,14122,31870,26634,5.234861346915677,5.5310357780073245,27.877421980154633,52.23601778644009,0.322,0.9906877015056187,0.007277678655272795,0.000328669358625223,0.00010955645287507435,0.0010799136069114472,0.0,0.000187811062071556,0.000328669358625223,0.486321094312455,0.513678905687545,0.10110495508185433,0.08492190190002191,0.09165179829091934,0.08687826712993395,0.08226124518734153,0.13010611325007043,0.11924437349359877,0.10938429273484208,0.0431339405891007,0.039675086862616206,0.06261933827902463,0.03607537483957805,0.012943312361098068,0.6664246594801054,0.33357534051989457,0.14398324916861682,0.10838773247936938,0.19171080182288458,0.12396846902327872,0.13665476043847766,0.1272940017243503,0.06644907008252247,0.05905899741347457,0.027528020692203472,0.014964897154822023
"Stephens County, Texas",160.0,4.0,0.025,1120,38.6,4691,3359,45336,62311,24405,49848,32279,2.5,1.7072129748186087,11.95049082373026,10.451411308534093,0.35,0.2346350832266325,0.7158557405036279,0.023687580025608196,0.007042253521126761,0.004054630815194195,0.0,0.002774221084080239,0.01195049082373026,0.5130174989329919,0.48698250106700813,0.051109688433632096,0.07469056764831412,0.058898847631242,0.07789159197609902,0.052176696542893725,0.14447289799402477,0.10275288092189501,0.11192915066154503,0.06434058898847632,0.07042253521126761,0.10403329065300897,0.05313700384122919,0.034144259496372176,0.7912310286677909,0.20876897133220912,0.09026927784577723,0.07894736842105263,0.08629130966952264,0.12239902080783353,0.2047123623011016,0.15575275397796817,0.0908812729498164,0.10128518971848226,0.03274173806609547,0.03671970624235006
"Sterling County, Texas",13.0,0.0,0.0,402,44.9,672,316,59286,66108,28997,67711,33462,0.0,1.1393514460999123,35.232252410166524,1.2355852894962256,0.218,0.45223488168273446,0.5311130587204207,0.0026292725679228747,0.0,0.0,0.0,0.0,0.014022787028921999,0.5451358457493427,0.4548641542506573,0.060473269062226116,0.09553023663453111,0.05521472392638037,0.08238387379491674,0.021034180543382998,0.09290096406660824,0.09553023663453111,0.1796669588080631,0.1375985977212971,0.040315512708150744,0.0876424189307625,0.03593339176161262,0.015775635407537247,0.7978241160471442,0.20217588395285585,0.017316017316017316,0.032467532467532464,0.06493506493506493,0.10606060606060606,0.20995670995670995,0.3116883116883117,0.06926406926406926,0.1277056277056277,0.04329004329004329,0.017316017316017316
"Stonewall County, Texas",19.0,1.0,0.05263157894736842,78,52.0,826,558,48000,66282,28746,64213,29432,5.263157894736842,1.371841155234657,5.631768953068592,1.511492252101629,0.211,0.18483754512635378,0.776173285198556,0.034657039711191336,0.0,0.0,0.0,0.0,0.004332129963898917,0.5270758122743683,0.4729241877256318,0.04548736462093863,0.05270758122743682,0.09891696750902527,0.0779783393501805,0.010830324909747292,0.07653429602888087,0.05703971119133574,0.1292418772563177,0.09458483754512635,0.08736462093862817,0.16101083032490976,0.08592057761732852,0.022382671480144403,0.8519909842223892,0.14800901577761083,0.061855670103092786,0.0859106529209622,0.15292096219931273,0.10824742268041238,0.10481099656357389,0.13573883161512026,0.14432989690721648,0.08075601374570447,0.0859106529209622,0.03951890034364261
"Sutton County, Texas",108.0,3.0,0.027777777777777776,650,38.4,2580,1026,60543,71175,29360,54185,33618,2.7777777777777777,2.794307891332471,16.81759379042691,2.658303156606038,0.29100000000000004,0.6170763260025873,0.38033635187580855,0.0007761966364812419,0.0,0.0,0.0,0.0,0.0018111254851228978,0.547477360931436,0.45252263906856405,0.06545924967658473,0.07736093143596377,0.06597671410090557,0.043208279430789136,0.06002587322121604,0.14877102199223805,0.1257438551099612,0.09650711513583442,0.08641655886157827,0.061578266494178524,0.10478654592496765,0.03648124191461837,0.027684346701164295,0.8244016649323621,0.1755983350676379,0.07345013477088949,0.018867924528301886,0.09905660377358491,0.0876010781671159,0.16442048517520216,0.192722371967655,0.10512129380053908,0.16981132075471697,0.0761455525606469,0.012803234501347708
"Swisher County, Texas",146.0,3.0,0.02054794520547945,2116,35.7,3522,2847,38418,53684,19258,41679,31250,2.054794520547945,1.9508284339925173,28.273650454302512,8.407477307450346,0.197,0.43479422768572956,0.46953500801710313,0.05251202565473009,0.006680919294494923,0.0022715125601282735,0.0010689470871191875,0.0020042757883484766,0.03113308391234634,0.5392838054516301,0.4607161945483699,0.06373597006948156,0.06787814003206841,0.07242116515232495,0.07081774452164617,0.04917156600748263,0.16007482629609834,0.12172634954569748,0.1038214858364511,0.05558524853019776,0.055718866916087656,0.09607161945483698,0.05438268305718867,0.02859433458043827,0.8111273792093704,0.18887262079062958,0.1173428798727128,0.04455051710421639,0.15950676213206047,0.14041368337311058,0.15910898965791567,0.1614956245027844,0.10739856801909307,0.07159904534606205,0.01869530628480509,0.01988862370723946
"Tarrant County, Texas",56578.0,814.0,0.014387217646435009,529568,34.3,1306518,521057,64874,89207,32092,51827,42119,1.4387217646435009,2.800922980806217,26.216536128876715,2338.8946397019145,0.306,0.28527156497326456,0.47441233241764635,0.15833299092019365,0.002869834656533218,0.05268723356751092,0.0017198215623247196,0.0019683392434666335,0.02273788265905998,0.4894931971997701,0.5105068028002299,0.07153249764725043,0.07516620238745293,0.07631126493024426,0.07086516331621598,0.06732254872208941,0.14900714216052954,0.13738027710216502,0.13337379584024966,0.0603373206724631,0.051479299021721533,0.06569777774697434,0.029917667379381053,0.011609043073262715,0.8367368320744937,0.16326316792550635,0.049289336833596806,0.03604174564911051,0.0778017010135981,0.09060865957553345,0.12377484817487965,0.18870807373443302,0.13355460339487407,0.15874362477557064,0.06854698531463028,0.07293042153377349
"Taylor County, Texas",1879.0,64.0,0.034060670569451834,38591,32.3,87374,41115,50818,69401,26469,41458,31559,3.4060670569451834,1.3780913544753133,28.303312113122303,148.92696737211864,0.311,0.24106697567987795,0.6389899375128348,0.0754466512160061,0.005295273858069058,0.021335113092967994,0.0005500630738991404,0.0021195763780913544,0.015196409188253586,0.48932144219203805,0.510678557807962,0.07379646199430868,0.06773109983278082,0.06751107460322117,0.07615806612491566,0.10563411271159093,0.14661014462991756,0.10963857188957667,0.10358054390236747,0.055505031243582595,0.05334878399389797,0.07561533722533517,0.045361868160882446,0.01950890368762285,0.8653509810361024,0.13464901896389755,0.06275009094216079,0.05408027161392021,0.10124893900812416,0.11761852794955742,0.15724910068307668,0.18728022311143447,0.11020168950325371,0.13324037023564125,0.03908491976880482,0.03724586718402651
"Terrell County, Texas",4.0,0.0,0.0,48,51.9,579,357,33750,48627,23852,73304,30262,0.0,0.46403712296983757,5.56844547563805,0.36556140180499114,0.211,0.6357308584686775,0.3074245939675174,0.02668213457076566,0.002320185614849188,0.0,0.0,0.0,0.027842227378190254,0.4976798143851508,0.5023201856148491,0.009280742459396751,0.06612529002320186,0.037122969837587005,0.018561484918793503,0.037122969837587005,0.08468677494199536,0.14849187935034802,0.1368909512761021,0.05568445475638051,0.08932714617169374,0.1751740139211137,0.09164733178654293,0.04988399071925754,0.845707656612529,0.154292343387471,0.20959595959595959,0.005050505050505051,0.1994949494949495,0.08585858585858586,0.17424242424242425,0.07323232323232323,0.09848484848484848,0.13383838383838384,0.012626262626262626,0.007575757575757576
"Terry County, Texas",493.0,8.0,0.01622718052738337,1964,34.7,5643,4396,44975,62229,20127,42368,31171,1.6227180527383371,3.9080459770114944,15.568767340467698,14.192671563691516,0.369,0.5437177962742766,0.40198176773682126,0.04629409433214427,0.002219579865239794,0.0,0.0,0.0,0.005786761791518034,0.5164486722156163,0.48355132778438364,0.07990487514863258,0.07974633372968688,0.0735632183908046,0.07237415774871185,0.05794688862465319,0.144589774078478,0.11145461751882679,0.11890606420927467,0.05739199365834324,0.05184304399524376,0.08426476416963932,0.05089179548156956,0.017122473246135552,0.7755031228313671,0.2244968771686329,0.07102202425142291,0.036872061370947784,0.12620638455827765,0.12892848304875032,0.17644147488245485,0.17396683989111605,0.11878247958426132,0.09601583766394457,0.05097748082157882,0.020786933927245732
"Throckmorton County, Texas",17.0,2.0,0.1176470588235294,118,46.6,942,586,44196,62624,28895,53000,29808,11.76470588235294,1.0848755583918315,7.530312699425654,1.717162419237479,0.252,0.1499680918953414,0.824505424377792,0.01021059349074665,0.0,0.0,0.0,0.0,0.015315890236119975,0.44288449266113594,0.5571155073388641,0.053605615826419914,0.031269942565411615,0.05232929164007658,0.0816847479259732,0.06253988513082323,0.11167836630504148,0.07466496490108487,0.13592852584556478,0.06445437141033823,0.08296107211231653,0.13209955328653478,0.09061901723037652,0.02616464582003829,0.8258354755784062,0.17416452442159383,0.12802275960170698,0.07396870554765292,0.10384068278805121,0.10668563300142248,0.10810810810810811,0.19772403982930298,0.07681365576102418,0.155049786628734,0.029871977240398292,0.01991465149359886
"Titus County, Texas",1583.0,35.0,0.022109917877447885,7708,33.8,18506,11305,46698,59775,20633,38409,29067,2.2109917877447884,4.8365413993278334,23.550259700580504,80.6044471588964,0.336,0.4282004277421326,0.4543538038496792,0.09022303696914145,0.0025664527956003667,0.010174152153987167,0.0,0.0012221203788573174,0.013260006110601893,0.4902535899786129,0.5097464100213871,0.07742132600061107,0.08652612282309807,0.0792239535594256,0.07723800794378247,0.07207454934311029,0.12364802933088909,0.1184540177207455,0.12202871982890315,0.05346776657500764,0.05310113046135044,0.07937671860678276,0.042224259089520315,0.015215398716773602,0.8176052218356477,0.18239477816435234,0.048064335141200676,0.06583130727510754,0.14961660744342622,0.10791097811857116,0.16121189452029175,0.20226295118758184,0.1064148120441369,0.10678885356274546,0.028053113895642415,0.023845146811296052
"Tom Green County, Texas",2577.0,77.0,0.029879705083430345,36996,33.9,75721,34164,51675,72478,28444,42988,31676,2.9879705083430346,2.1938262986736587,31.495070914136857,77.17866151204895,0.304,0.39431835594980674,0.5379854596223588,0.040028604021589226,0.002111249212538096,0.011484174144007629,0.00042565508317300325,0.0009704935896344474,0.012676008376892037,0.4966798903512506,0.5033201096487494,0.06848790288253623,0.06448674510071,0.06824102293429588,0.07483867672347744,0.08439037678987962,0.15688795055590554,0.10977644595031753,0.10840583658250047,0.062205233854902696,0.05363254047979841,0.08349650111521632,0.04448095619157884,0.020669810838881038,0.8490306430422895,0.15096935695771047,0.05902946836382184,0.04314762004126962,0.11439567828244186,0.12084115833159445,0.15093552201432844,0.18246736685910367,0.12318286151491967,0.12044701027103476,0.04333310148153301,0.042220212839952705
"Travis County, Texas",31411.0,442.0,0.014071503613383845,340665,33.9,869388,254152,71767,103148,41049,54718,47395,1.4071503613383844,2.610695448508352,28.31404810308802,1213.0535998927255,0.231,0.3388360375874983,0.4906829149094971,0.07889351926500583,0.00163152881647254,0.0650367447218422,0.00030585970680687454,0.0017636801571852929,0.022849714835691832,0.5047981741505329,0.49520182584946715,0.06545314611616353,0.06313841980242128,0.06093257289517822,0.06060011669212727,0.06852919713489244,0.20075450935282413,0.1580014727809795,0.12708553931876398,0.05585097983154444,0.047937691058424194,0.05854719963828765,0.02326528508950552,0.009903870288887817,0.8646645843002956,0.13533541569970436,0.05493103358023399,0.030171172821734236,0.06696416886957887,0.0782033833241727,0.11521448949145445,0.17574222873644446,0.12280690274905995,0.1678597290199876,0.07712591933415343,0.1109809720731803
"Trinity County, Texas",206.0,7.0,0.033980582524271837,3799,48.7,6851,6900,40407,51359,22265,45856,31094,3.398058252427184,1.4139611503878098,26.07591461321985,20.998937729624082,0.253,0.09746722492964514,0.7859839384995538,0.09046605806850161,0.0032946667581851877,0.010089916946942137,0.0,0.0,0.012698194797172078,0.481227263367424,0.5187727366325761,0.04612533461459263,0.06541286292813508,0.05889216830256023,0.05614661267073924,0.04035966778776855,0.09225066922918526,0.09787905827441828,0.12464822568467293,0.06410872400302012,0.08799505799986272,0.14908367080787974,0.09245658590157182,0.024641361795593383,0.7969377857835666,0.20306221421643342,0.07891179452517742,0.07451841838458939,0.15478202095302468,0.1382223724231159,0.15900642108820548,0.18976005407232174,0.08262926664413653,0.0719837783034809,0.0441027374112876,0.006083136194660358
"Tyler County, Texas",260.0,4.0,0.015384615384615384,5175,42.7,10689,8536,43936,57233,20439,52351,32454,1.5384615384615383,1.2095273539263118,24.07424637141794,23.25425415679529,0.423,0.07540937848902121,0.7928451804986975,0.11216040193524376,0.0005582433941198362,0.0027912169705991813,0.0,0.0004186825455898772,0.015816896166728694,0.5460550800148865,0.4539449199851135,0.04973018235950875,0.05261443989579457,0.0531726832899144,0.06550055824339412,0.07554893933755118,0.12472087830294008,0.10839225902493488,0.11378861183475995,0.07354856717528843,0.0685243766282099,0.1226274655749907,0.0682917752139933,0.02353926311871976,0.8499227778665388,0.15007722213346114,0.07264957264957266,0.07877492877492877,0.12663817663817664,0.1215099715099715,0.1388888888888889,0.1804843304843305,0.12535612535612536,0.11481481481481481,0.02905982905982906,0.011823361823361824
"Upshur County, Texas",483.0,13.0,0.02691511387163561,4718,40.9,24738,13276,50906,66328,24458,46059,30788,2.691511387163561,1.18472368711521,11.572518335009443,69.93207314144567,0.299,0.08396085260859967,0.8049498393387132,0.08261178836861341,0.007211361573744757,0.005862297333758493,0.0,0.004881159704677574,0.01052270107189286,0.49606318526331283,0.5039368147366872,0.062498466972454564,0.07115700654909367,0.0669135863033187,0.06686452942186465,0.05587578797615836,0.10711570065490937,0.11582329711300253,0.13203659643356472,0.07986460300718683,0.06774755328803748,0.10037037945497805,0.05786259167504722,0.01586990115038387,0.8309838144253002,0.16901618557469977,0.06718438301510402,0.055072670276432034,0.1023795953263038,0.10522941008834426,0.16450555713878598,0.17846964947278426,0.1347249928754631,0.13009404388714735,0.029566828156169848,0.03277286976346538
"Upton County, Texas",27.0,3.0,0.1111111111111111,536,37.2,2467,933,52257,66849,26183,51375,33611,11.11111111111111,0.7429829389102918,14.749587231700605,2.9275216845253005,0.241,0.5055035773252614,0.4196477710511833,0.06521739130434782,0.001375894331315355,0.006879471656576775,0.0,0.001375894331315355,0.0,0.5071546505228398,0.49284534947716013,0.09383599339570721,0.06576774903687396,0.08723170060539351,0.07264722069345074,0.0445789763346175,0.11502476609796368,0.12548156301596036,0.12300495321959273,0.0682443588332416,0.05393505778756191,0.08447991194276279,0.04925701706108971,0.01651073197578426,0.8708414872798435,0.12915851272015655,0.0950191570881226,0.03601532567049808,0.11417624521072797,0.10727969348659004,0.12260536398467432,0.1900383141762452,0.1103448275862069,0.1310344827586207,0.04980842911877394,0.04367816091954023
"Uvalde County, Texas",828.0,36.0,0.043478260869565216,5864,33.9,13464,10120,41752,53379,19092,37407,25009,4.3478260869565215,3.0656447850716426,21.711281424710283,17.403592064286777,0.359,0.7126143137472695,0.2674293753933874,0.003184123810581658,0.003961642415491132,0.010033692472879411,0.0,0.0001851234773593987,0.002591728683031582,0.4843940908586027,0.5156059091413974,0.07427153911659076,0.07541930467621903,0.07449368728942204,0.08056573734681033,0.07234625495205302,0.12999370580176978,0.11440630900810841,0.1058536043541042,0.046910289162871634,0.05783257432707616,0.09478322040801214,0.060350253619163984,0.012773519937798511,0.7867730042886164,0.21322699571138365,0.07151906023263849,0.09812276862835426,0.14603247725440516,0.1189680985834389,0.15536105032822758,0.16722330991592768,0.11562823908787286,0.08533916849015317,0.02787055165265461,0.013935275826327306
"Val Verde County, Texas",2489.0,125.0,0.0502209722780233,11416,31.7,25159,16463,45521,62212,20881,42405,29106,5.02209722780233,5.076794419401554,23.28512860260673,15.5901105016297,0.268,0.8176311012299345,0.1552613865829033,0.012462520651885696,0.001305403145205703,0.005813123380994146,0.0006323046484590124,0.0,0.006894160360617619,0.5083933342851898,0.4916066657148102,0.08550390601097355,0.07234788993819732,0.08213841352724009,0.07691680094641729,0.08415770901748017,0.14322720133803823,0.11628286454402675,0.10985783343871744,0.03799946967997226,0.050951516511310094,0.0780182348501846,0.04118138984641116,0.021416770351031063,0.8139419445343693,0.18605805546563073,0.10629334370341564,0.054637371184133775,0.10259900187957742,0.12755201244409878,0.14621816060664983,0.16404173958130794,0.10914511633936094,0.13844059887225355,0.025730766737960983,0.02534188865124117
"Van Zandt County, Texas",668.0,26.0,0.03892215568862276,6628,42.9,31896,20363,51935,69340,26151,45337,35293,3.892215568862276,1.2286639199529135,12.190994702766334,64.52669583154317,0.35,0.1055952030606239,0.8408254855797528,0.026173484402589757,0.00548116539140671,0.004929370217775162,0.0007173337257210124,0.0,0.016277957622130666,0.4896078575632725,0.5103921424367275,0.05573131253678634,0.06145158917010006,0.07085050029429076,0.06880885815185403,0.05216303708063567,0.10311212477928193,0.11317319011183048,0.13209976456739259,0.06776044732195409,0.07366465567981166,0.11674146556798116,0.06658328428487345,0.01785977045320777,0.8280002233763333,0.17199977662366672,0.05674228906449146,0.05047157787407596,0.12444557736426204,0.10415498343104766,0.1426459342340046,0.20219219984705583,0.12087687993882233,0.12592403772622993,0.039663522814172826,0.03288299770583737
"Victoria County, Texas",4248.0,97.0,0.02283427495291902,21001,35.7,57304,28877,55631,76886,28576,51404,32818,2.283427495291902,4.618897466565184,22.834619984777646,104.26184608199013,0.369,0.46464064368815916,0.45045123409807547,0.05659454169837991,0.0016853321735348483,0.01088398390779602,0.0,0.0017940632815048386,0.013950201152549744,0.489279112754159,0.5107208872458411,0.07141459171468957,0.06927258888768077,0.07316516255300641,0.06878329890181581,0.06686963140154398,0.13867565510492552,0.11866913123844731,0.11671197129498749,0.06130259867348048,0.0610525171251495,0.08875720343590301,0.043090138088507125,0.022235511579862997,0.841618014095502,0.15838198590449803,0.06563421828908554,0.04360250737463127,0.10364429695181908,0.09789823008849557,0.14045599803343167,0.16801868239921336,0.1264749262536873,0.1554203539823009,0.05285152409046214,0.045999262536873156
